,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
10,1970011,CID 1970011,CC1=CC=C(C=C1)C2=C3[C@@H]4[C@@H]5[C@H]([C@H]([C@@H]3ON2)O4)C(=O)N(C5=O)C6=CC=C(C=C6)C(=O)C,,,,,,
11,1970012,"1-(4-methoxyphenyl)-2-{[4-phenyl-5-(pyridin-2-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}ethanone",COC1=CC=C(C=C1)C(=O)CSC2=NN=C(N2C3=CC=CC=C3)C4=CC=CC=N4,,,,,,
12,1970013,"N-(2,3-dimethylphenyl)-N-[(2-hydroxy-6-methylquinolin-3-yl)methyl]benzenesulfonamide",CC1=CC2=C(C=C1)NC(=O)C(=C2)CN(C3=CC=CC(=C3C)C)S(=O)(=O)C4=CC=CC=C4,,,,,,
13,1970014,"methyl (1R,2S,3S,10bR)-3-benzoyl-2-(4-bromophenyl)-1-cyano-2,3,4,10b-tetrahydropyrrolo[2,1-a]isoquinolin-4-ium-1-carboxylate",COC(=O)[C@@]1([C@@H]([C@H]([NH+]2[C@@H]1C3=CC=CC=C3C=C2)C(=O)C4=CC=CC=C4)C5=CC=C(C=C5)Br)C#N,,,,,,
14,1970015,"methyl (1R,2S,3S,10bR)-3-benzoyl-2-(4-bromophenyl)-1-cyano-3,10b-dihydro-2H-pyrrolo[2,1-a]isoquinoline-1-carboxylate",COC(=O)[C@@]1([C@@H]([C@H](N2[C@@H]1C3=CC=CC=C3C=C2)C(=O)C4=CC=CC=C4)C5=CC=C(C=C5)Br)C#N,,,,,,
15,1970016,CID 1970016,COC(=O)[C@@]1([C@@H]([C@H]([NH+]2[C@H]1C3=CC=CC=C3C=C2)C(=O)C4=CC=CC=C4)C5=CC=C(C=C5)Br)C#N,,,,,,
16,1970017,"methyl (1R,2S,3S,10bS)-3-benzoyl-2-(4-bromophenyl)-1-cyano-3,10b-dihydro-2H-pyrrolo[2,1-a]isoquinoline-1-carboxylate",COC(=O)[C@@]1([C@@H]([C@H](N2[C@H]1C3=CC=CC=C3C=C2)C(=O)C4=CC=CC=C4)C5=CC=C(C=C5)Br)C#N,,,,,,
17,1970018,"3-(2-methoxyethyl)-2-propyl-4H-chromeno[2,3-d]pyrimidine-4,5(3H)-dione",CCCC1=NC2=C(C(=O)C3=CC=CC=C3O2)C(=O)N1CCOC,,,,,,
18,1970019,"2-(2,3-Dichloroanilino)-8-methylpyrimido[1,2-a][1,3,5]triazin-6-one",CC1=CC(=O)N2C=NC(=NC2=N1)NC3=C(C(=CC=C3)Cl)Cl,,,,,,
19,1970020,"(4S)-2-amino-4-(2-chlorophenyl)-6,7-dimethyl-5-oxo-4H-pyrano[3,2-c]pyridine-3-carbonitrile",CC1=CC2=C([C@H](C(=C(O2)N)C#N)C3=CC=CC=C3Cl)C(=O)N1C,,,,,,
20,1970021,"(17R)-N-(3-chlorophenyl)-15-methyl-13-phenyl-17-thiophen-2-yl-1,8,11,13,14-pentazatetracyclo[8.7.0.02,7.012,16]heptadeca-2,4,6,8,10,12(16),14-heptaen-9-amine",CC1=NN(C2=C1[C@@H](N3C4=CC=CC=C4N=C(C3=N2)NC5=CC(=CC=C5)Cl)C6=CC=CS6)C7=CC=CC=C7,,,,,,
21,1970022,"(4R)-2-amino-4-(2-chlorophenyl)-6,7-dimethyl-5-oxo-4H-pyrano[3,2-c]pyridine-3-carbonitrile",CC1=CC2=C([C@@H](C(=C(O2)N)C#N)C3=CC=CC=C3Cl)C(=O)N1C,,,,,,
22,1970023,"(17S)-N-(3-chlorophenyl)-15-methyl-13-phenyl-17-thiophen-2-yl-1,8,11,13,14-pentazatetracyclo[8.7.0.02,7.012,16]heptadeca-2,4,6,8,10,12(16),14-heptaen-9-amine",CC1=NN(C2=C1[C@H](N3C4=CC=CC=C4N=C(C3=N2)NC5=CC(=CC=C5)Cl)C6=CC=CS6)C7=CC=CC=C7,,,,,,
23,1970024,"1-(4-ethoxyphenyl)-4-(4-methoxyphenyl)-N-phenyl-5,6,7,8-tetrahydro-2a,4a-diazacyclopenta[cd]azulene-2-carboxamide",CCOC1=CC=C(C=C1)C2=C(N3C=C(N4C3=C2CCCC4)C5=CC=C(C=C5)OC)C(=O)NC6=CC=CC=C6,,,,,,
24,1970025,Diethyl-[(8-hydroxy-5-nitrosoquinolin-7-yl)methyl]azanium,CC[NH+](CC)CC1=CC(=C2C=CC=NC2=C1O)N=O,,,,,,
25,1970026,(5E)-7-[(diethylamino)methyl]-5-(hydroxyimino)quinolin-8(5H)-one,CCN(CC)CC1=CC(=C2C=CC=NC2=C1O)N=O,,,,,,
26,1970027,CID 1970027,CCN1C(=NN=C1SCC(=O)NNC(=C)C2=CC3=CC=CC=C3C=C2)C4=CC=C(C=C4)C,,,,,,
27,1970028,"3-(biphenyl-4-yl)-5,6-dimethyl-7H-furo[3,2-g]chromen-7-one",CC1=C(C(=O)OC2=CC3=C(C=C12)C(=CO3)C4=CC=C(C=C4)C5=CC=CC=C5)C,,,,,,
28,1970029,"propan-2-yl 2-amino-1-[4-(ethoxycarbonyl)phenyl]-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",CCOC(=O)C1=CC=C(C=C1)N2C(=C(C3=NC4=CC=CC=C4N=C32)C(=O)OC(C)C)N,,,,,,
29,1970030,"5-Morpholin-4-yl-4-phenyl-8-thia-4,6-diazatricyclo[7.5.0.02,7]tetradeca-1(9),2(7),5-trien-3-one",C1CCC2=C(CC1)SC3=C2C(=O)N(C(=N3)N4CCOCC4)C5=CC=CC=C5,,,,,,
30,1970031,CID 1970031,CC[NH+](CC)CCN1[C@H]([C@H](C(=O)C1=O)C(=O)C2=CC=CC=C2)C3=CC(=C(C=C3)O)OC,,,,,,
31,1970032,CID 1970032,CCN(CC)CCN1[C@H]([C@H](C(=O)C1=O)C(=O)C2=CC=CC=C2)C3=CC(=C(C=C3)O)OC,,,,,,
32,1970033,"methyl 5-acetyl-2-({(Z)-2-cyano-2-[4-(3-methoxyphenyl)-1,3-thiazol-2-yl]ethenyl}amino)-4-methylthiophene-3-carboxylate",CC1=C(SC(=C1C(=O)OC)N/C=C(/C#N)\C2=NC(=CS2)C3=CC(=CC=C3)OC)C(=O)C,,,,,,
33,1970034,"11-(4-chlorophenyl)-3-heptyl-2-methyl-3,11-dihydro-4H-pyrimido[5',4':4,5]pyrrolo[2,3-b]quinoxalin-4-one",CCCCCCCN1C(=NC2=C(C1=O)C3=NC4=CC=CC=C4N=C3N2C5=CC=C(C=C5)Cl)C,,,,,,
34,1970035,CID 1970035,C[N+]1=C(NC2=C1C=CC(=C2)NC(=O)COC3=CC=C(C=C3)OC)C[NH+]4CCCC4,,,,,,
35,1970036,CID 1970036,C[N+]1=C(NC2=C1C=CC(=C2)NC(=O)COC3=CC=C(C=C3)OC)CN4CCCC4,,,,,,
36,1970037,CID 1970037,CC[NH+](CC)CCN1[C@@H]([C@H](C(=O)C1=O)C(=O)C2=CC=CC=C2)C3=CC(=C(C=C3)O)OC,,,,,,
37,1970038,CID 1970038,CCN(CC)CCN1[C@@H]([C@H](C(=O)C1=O)C(=O)C2=CC=CC=C2)C3=CC(=C(C=C3)O)OC,,,,,,
38,1970039,CID 1970039,CC(C)N1C=NC2=C1C=CC(=C2)NCC3=CC=[NH+]C=C3,,,,,,
39,1970040,1-(propan-2-yl)-N-(pyridin-4-ylmethyl)-1H-benzimidazol-5-amine,CC(C)N1C=NC2=C1C=CC(=C2)NCC3=CC=NC=C3,,,,,,
40,1970041,"(7S)-N-(2,4-dimethoxyphenyl)-7-(2-fluorophenyl)-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxamide",CC1=C([C@H](N2C(=NC=N2)N1)C3=CC=CC=C3F)C(=O)NC4=C(C=C(C=C4)OC)OC,,,,,,
41,1970042,"(6S,7R)-N-(2,4-dimethoxyphenyl)-7-(2-fluorophenyl)-5-methylidene-6,7-dihydro-4H-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxamide",COC1=CC(=C(C=C1)NC(=O)[C@H]2[C@@H](N3C(=NC=N3)NC2=C)C4=CC=CC=C4F)OC,,,,,,
42,1970043,CID 1970043,CC1=C(C=C(C=C1)N2[C@H]([C@H](C(=O)C2=O)C(=O)C3=CC=CC=C3)C4=C(C=CC(=C4)OC)OC)Cl,,,,,,
43,1970044,CID 1970044,CC1CC[NH+](CC1)[NH+]2CN3C4=C(C=C(C=C4)C)NC3=[N+](C2)CC5=CC=CC=C5,,,,,,
44,1970045,CID 1970045,CC1CCN(CC1)N2CN3C4=C(C=C(C=C4)C)NC3=[N+](C2)CC5=CC=CC=C5,,,,,,
45,1970046,CID 1970046,CC1=C(C=C(C=C1)N2[C@@H]([C@@H](C(=O)C2=O)C(=O)C3=CC=CC=C3)C4=C(C=CC(=C4)OC)OC)Cl,,,,,,
46,1970047,"6-Amino-1,3-dimethyl-5-(morpholin-4-ium-4-ylmethyl)pyrimidine-2,4-dione",CN1C(=C(C(=O)N(C1=O)C)C[NH+]2CCOCC2)N,,,,,,
47,1970048,"6-Amino-1,3-dimethyl-5-(morpholinomethyl)uracil",CN1C(=C(C(=O)N(C1=O)C)CN2CCOCC2)N,,,,,,
48,1970049,CID 1970049,CCCC1=NC2=C(C3=C1CCCC3)C4=C(O2)C(=NC=N4)NCC5=CC=[NH+]C=C5,,,,,,
49,1970050,"5-propyl-N-(pyridin-4-ylmethyl)-1,2,3,4-tetrahydropyrimido[4',5':4,5]furo[2,3-c]isoquinolin-8-amine",CCCC1=NC2=C(C3=C1CCCC3)C4=C(O2)C(=NC=N4)NCC5=CC=NC=C5,,,,,,
50,1970051,"9-(3,4-dimethoxyphenyl)-3,3,6,6-tetramethyl-10-octyl-3,4,6,7,9,10-hexahydroacridine-1,8(2H,5H)-dione",CCCCCCCCN1C2=C(C(C3=C1CC(CC3=O)(C)C)C4=CC(=C(C=C4)OC)OC)C(=O)CC(C2)(C)C,,,,,,
51,1970052,"N-benzyl-3-[3-(3,4,5-trimethoxyphenyl)-1,2,4-oxadiazol-5-yl]propanamide",COC1=CC(=CC(=C1OC)OC)C2=NOC(=N2)CCC(=O)NCC3=CC=CC=C3,,,,,,
52,1970053,"N-[(2,4-dichlorophenyl)methylideneamino]-2-[[5-(3,4-dimethoxyphenyl)-4-phenyl-1,2,4-triazol-3-yl]sulfanyl]acetamide",COC1=C(C=C(C=C1)C2=NN=C(N2C3=CC=CC=C3)SCC(=O)NN=CC4=C(C=C(C=C4)Cl)Cl)OC,,,,,,
53,1970054,"(4S)-2-amino-6-ethyl-7-methyl-5-oxo-4-(2,4,5-trimethoxyphenyl)-4H-pyrano[3,2-c]pyridine-3-carbonitrile",CCN1C(=CC2=C(C1=O)[C@H](C(=C(O2)N)C#N)C3=CC(=C(C=C3OC)OC)OC)C,,,,,,
54,1970055,"(4R)-2-amino-6-ethyl-7-methyl-5-oxo-4-(2,4,5-trimethoxyphenyl)-4H-pyrano[3,2-c]pyridine-3-carbonitrile",CCN1C(=CC2=C(C1=O)[C@@H](C(=C(O2)N)C#N)C3=CC(=C(C=C3OC)OC)OC)C,,,,,,
55,1970056,"N-(3,4-dimethylphenyl)-2-[(2S)-3-oxothiomorpholin-2-yl]acetamide",CC1=C(C=C(C=C1)NC(=O)C[C@H]2C(=O)NCCS2)C,,,,,,
56,1970057,CID 1970057,C1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)[C@H]4C=C(NN4C(=O)C5=CC=CC=C5)C6=CC=CC=C6,,,,,,
57,1970058,"N-(3,4-dimethylphenyl)-2-[(2R)-3-oxothiomorpholin-2-yl]acetamide",CC1=C(C=C(C=C1)NC(=O)C[C@@H]2C(=O)NCCS2)C,,,,,,
58,1970059,"3-methyl-4-[5-[(E)-[1-[(4-methylphenyl)methyl]-2,5-dioxoimidazolidin-4-ylidene]methyl]furan-2-yl]benzoate",CC1=CC=C(C=C1)CN2C(=O)/C(=C\C3=CC=C(O3)C4=C(C=C(C=C4)C(=O)[O-])C)/NC2=O,,,,,,
59,1970060,"3-methyl-4-[5-[(E)-[1-[(4-methylphenyl)methyl]-2,5-dioxoimidazolidin-4-ylidene]methyl]furan-2-yl]benzoic acid",CC1=CC=C(C=C1)CN2C(=O)/C(=C\C3=CC=C(O3)C4=C(C=C(C=C4)C(=O)O)C)/NC2=O,,,,,,
60,1970061,CID 1970061,C1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)[C@@H]4C=C(NN4C(=O)C5=CC=CC=C5)C6=CC=CC=C6,,,,,,
61,1970062,"2-[[5-[(4-methylphenyl)methylsulfanyl]-1,3,4-thiadiazol-2-yl]sulfanyl]-N-[(4-nitrophenyl)methylideneamino]acetamide",CC1=CC=C(C=C1)CSC2=NN=C(S2)SCC(=O)NN=CC3=CC=C(C=C3)[N+](=O)[O-],,,,,,
62,1970063,"5-Benzyl-1-(3,4-dichlorophenyl)-3-(1,2,4-triazol-4-yl)-1,3,5-triazinan-5-ium-2-one",C1[NH+](CN(C(=O)N1C2=CC(=C(C=C2)Cl)Cl)N3C=NN=C3)CC4=CC=CC=C4,,,,,,
63,1970064,CID 1970064,CCN1C(=NN=C1SCC(=O)NN=C/C(=C\C2=CC=CC=C2)/C)C3=CC=C(C=C3)OC,,,,,,
64,1970065,"N-(2-hydroxyethyl)-N-methyl-10-thia-3,5,6,8-tetrazatetracyclo[7.7.0.02,6.011,16]hexadeca-1(9),2,4,7,11(16)-pentaene-4-carboxamide",CN(CCO)C(=O)C1=NN2C=NC3=C(C2=N1)C4=C(S3)CCCC4,,,,,,
65,1970066,"N,N-dimethyl-4-[(15S)-15-methyl-10-thia-3,5,6,8-tetrazatetracyclo[7.7.0.02,6.011,16]hexadeca-1(9),2,4,7,11(16)-pentaen-4-yl]aniline",C[C@H]1CCCC2=C1C3=C(S2)N=CN4C3=NC(=N4)C5=CC=C(C=C5)N(C)C,,,,,,
66,1970067,CID 1970067,CCN1C(=NN=C1SCC(=O)NN=C/C(=C/C2=CC=CC=C2)/C)C3=CC=C(C=C3)OC,,,,,,
67,1970068,"N,N-dimethyl-4-[(15R)-15-methyl-10-thia-3,5,6,8-tetrazatetracyclo[7.7.0.02,6.011,16]hexadeca-1(9),2,4,7,11(16)-pentaen-4-yl]aniline",C[C@@H]1CCCC2=C1C3=C(S2)N=CN4C3=NC(=N4)C5=CC=C(C=C5)N(C)C,,,,,,
68,1970069,"Methyl {2-[(4-methoxybenzyl)amino]-5-methyl-7-oxo-4,7-dihydro[1,2,4]triazolo[1,5-a]pyrimidin-6-yl}acetate",CC1=C(C(=O)N2C(=N1)N=C(N2)NCC3=CC=C(C=C3)OC)CC(=O)OC,,,,,,
69,1970070,6-iodo-3-(2-methylphenyl)-2-[(2-methylprop-2-en-1-yl)sulfanyl]quinazolin-4(3H)-one,CC1=CC=CC=C1N2C(=O)C3=C(C=CC(=C3)I)N=C2SCC(=C)C,,,,,,
70,1970071,CID 1970071,CCCCC1=C(N=C(NC1=O)N2CC[NH+](CC2)CC)O,,,,,,
71,1970072,5-butyl-2-(4-ethylpiperazin-1-yl)-4-hydroxy-1H-pyrimidin-6-one,CCCCC1=C(N=C(NC1=O)N2CCN(CC2)CC)O,,,,,,
72,1970073,"5-Ethyl-8,9-dimethoxy-3-phenyl-[1,2,4]triazolo[4,3-c]quinazoline",CCC1=NC2=CC(=C(C=C2C3=NN=C(N13)C4=CC=CC=C4)OC)OC,,,,,,
73,1970074,"N,N-diethyl-2-{[8-(2-methylprop-2-en-1-yl)-7-oxo-5,6,7,8-tetrahydronaphtho[2',1':4,5]thieno[2,3-d]pyrimidin-9-yl]sulfanyl}acetamide",CCN(CC)C(=O)CSC1=NC2=C(C3=C(S2)C4=CC=CC=C4CC3)C(=O)N1CC(=C)C,,,,,,
74,1970075,2-(2-Methyl-4-oxoquinazolin-3-yl)ethyl furan-2-carboxylate,CC1=NC2=CC=CC=C2C(=O)N1CCOC(=O)C3=CC=CO3,,,,,,
75,1970076,CID 1970076,C1=CC=C(C=C1)C(=O)[C@@H]2[C@@H](N(C(=O)C2=O)C3=CC(=CC=C3)Br)C4=CC=C(C=C4)Cl,,,,,,
76,1970077,CID 1970077,CCC1=NC2=CC(=C(C=C2C3=NN=C(N13)C[NH+]4CCC(CC4)CC5=CC=CC=C5)OC)OC,,,,,,
77,1970078,"3-[(4-Benzylpiperidin-1-yl)methyl]-5-ethyl-8,9-dimethoxy-[1,2,4]triazolo[4,3-c]quinazoline",CCC1=NC2=CC(=C(C=C2C3=NN=C(N13)CN4CCC(CC4)CC5=CC=CC=C5)OC)OC,,,,,,
78,1970079,"2-[3-(10-Thia-3,5,6,8-tetrazatetracyclo[7.6.0.02,6.011,15]pentadeca-1(9),2,4,7,11(15)-pentaen-4-yl)indol-1-yl]acetamide",C1CC2=C(C1)SC3=C2C4=NC(=NN4C=N3)C5=CN(C6=CC=CC=C65)CC(=O)N,,,,,,
79,1970080,"(1S)-2-(4,6-dimethyl-1,3-benzothiazol-2-yl)-1-(4-ethoxy-3-methoxyphenyl)-1H-chromeno[2,3-c]pyrrole-3,9-dione",CCOC1=C(C=C(C=C1)[C@H]2C3=C(C(=O)N2C4=NC5=C(C=C(C=C5S4)C)C)OC6=CC=CC=C6C3=O)OC,,,,,,
80,1970081,"(1R)-2-(4,6-dimethyl-1,3-benzothiazol-2-yl)-1-(4-ethoxy-3-methoxyphenyl)-1H-chromeno[2,3-c]pyrrole-3,9-dione",CCOC1=C(C=C(C=C1)[C@@H]2C3=C(C(=O)N2C4=NC5=C(C=C(C=C5S4)C)C)OC6=CC=CC=C6C3=O)OC,,,,,,
81,1970082,CID 1970082,C1=CC=C(C=C1)C(=O)[C@@H]2[C@H](N(C(=O)C2=O)C3=CC(=CC=C3)Br)C4=CC=C(C=C4)Cl,,,,,,
82,1970083,"(2S)-2-[[2-(4-oxo-1,2,3-benzotriazin-3-yl)acetyl]amino]-3-phenylpropanoate",C1=CC=C(C=C1)C[C@@H](C(=O)[O-])NC(=O)CN2C(=O)C3=CC=CC=C3N=N2,,,,,,
83,1970084,"(2S)-2-[[2-(4-oxo-1,2,3-benzotriazin-3-yl)acetyl]amino]-3-phenylpropanoic acid",C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)CN2C(=O)C3=CC=CC=C3N=N2,,,,,,
84,1970085,CID 1970085,C[C@H]1CC2=C(O1)C=CC(=C2)C(=O)[C@H]3[C@@H](N(C(=O)C3=O)C4=NC=CS4)C5=CC(=CC=C5)OCC=C,,,,,,
85,1970086,CID 1970086,CC1=CC=CC=C1NC(=O)CSC2=C([C@H]([C@H](C(=C)N2)C(=O)OCC=C)C3=CC=C(C=C3)Cl)C#N,,,,,,
86,1970087,CID 1970087,C[C@@H]1CC2=C(O1)C=CC(=C2)C(=O)[C@H]3[C@@H](N(C(=O)C3=O)C4=NC=CS4)C5=CC(=CC=C5)OCC=C,,,,,,
87,1970088,CID 1970088,CC1=CC=CC=C1NC(=O)CSC2=C([C@@H]([C@@H](C(=C)N2)C(=O)OCC=C)C3=CC=C(C=C3)Cl)C#N,,,,,,
88,1970089,CID 1970089,COC1=CC=C(C=C1)C2=NN=C(N2C3=CC=CC=C3)SCC(=O)NNC(=C)C4=C(C=C(C=C4)Cl)Cl,,,,,,
89,1970090,CID 1970090,C[C@H]1CC2=C(O1)C=CC(=C2)C(=O)[C@@H]3[C@H](N(C(=O)C3=O)C4=NC=CS4)C5=CC(=CC=C5)OCC=C,,,,,,
90,1970091,CID 1970091,CCSC1=C([C@H]([C@@H]2C(=O)CCC=C2N1)C3=C(C(=CC=C3)Cl)Cl)C#N,,,,,,
91,1970092,CID 1970092,CCSC1=C([C@@H]([C@H]2C(=O)CCC=C2N1)C3=C(C(=CC=C3)Cl)Cl)C#N,,,,,,
92,1970093,CID 1970093,C1OC2=C(O1)C=C(C=C2)C3=[NH+]C(=C(C=C3)C#N)SCC(=O)NC4=CC=CC=C4F,,,,,,
93,1970094,"2-{[6-(1,3-benzodioxol-5-yl)-3-cyanopyridin-2-yl]sulfanyl}-N-(2-fluorophenyl)acetamide",C1OC2=C(O1)C=C(C=C2)C3=NC(=C(C=C3)C#N)SCC(=O)NC4=CC=CC=C4F,,,,,,
94,1970095,CID 1970095,C[C@@H]1CC2=C(O1)C=CC(=C2)C(=O)[C@@H]3[C@H](N(C(=O)C3=O)C4=NC=CS4)C5=CC(=CC=C5)OCC=C,,,,,,
95,1970096,"(14S)-N-(furan-2-ylmethyl)-14-methyl-10-thia-3,5,6,8-tetrazatetracyclo[7.7.0.02,6.011,16]hexadeca-1(9),2,4,7,11(16)-pentaene-4-carboxamide",C[C@H]1CCC2=C(C1)C3=C(S2)N=CN4C3=NC(=N4)C(=O)NCC5=CC=CO5,,,,,,
96,1970097,"(6aS)-3-(3,4-dimethoxyphenyl)-5-(2-fluorophenyl)-2,6a-dihydropyrrolo[3,4-d][1,2]oxazole-4,6-dione",COC1=C(C=C(C=C1)C2=C3[C@@H](C(=O)N(C3=O)C4=CC=CC=C4F)ON2)OC,,,,,,
97,1970098,"(14R)-N-(furan-2-ylmethyl)-14-methyl-10-thia-3,5,6,8-tetrazatetracyclo[7.7.0.02,6.011,16]hexadeca-1(9),2,4,7,11(16)-pentaene-4-carboxamide",C[C@@H]1CCC2=C(C1)C3=C(S2)N=CN4C3=NC(=N4)C(=O)NCC5=CC=CO5,,,,,,
98,1970099,"2-[5-(benzylsulfanyl)-4-(4-methylphenyl)-4H-1,2,4-triazol-3-yl]pyrazine",CC1=CC=C(C=C1)N2C(=NN=C2SCC3=CC=CC=C3)C4=NC=CN=C4,,,,,,
99,1970100,CID 1970100,C1CCC2=C(C1)NC(=[N+]2O)C(=O)C3=CC=C(C=C3)OC4=CC=CC=C4,,,,,,
100,1970101,"2-methoxyethyl (5S,6R)-4-methylidene-2-oxo-6-(4-pentoxyphenyl)-1,3-diazinane-5-carboxylate",CCCCCOC1=CC=C(C=C1)[C@H]2[C@@H](C(=C)NC(=O)N2)C(=O)OCCOC,,,,,,
101,1970102,"N-(2,6-dimethylphenyl)-2-{[4-(4-methylphenyl)-5-(pyridin-2-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",CC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NC3=C(C=CC=C3C)C)C4=CC=CC=N4,,,,,,
102,1970103,"2-methoxyethyl (5R,6S)-4-methylidene-2-oxo-6-(4-pentoxyphenyl)-1,3-diazinane-5-carboxylate",CCCCCOC1=CC=C(C=C1)[C@@H]2[C@H](C(=C)NC(=O)N2)C(=O)OCCOC,,,,,,
103,1970104,"(7R)-4-methyl-7-phenyl-2-(4-phenylpiperazin-1-yl)-7,8-dihydro-6H-quinazolin-5-one",CC1=C2C(=NC(=N1)N3CCN(CC3)C4=CC=CC=C4)C[C@H](CC2=O)C5=CC=CC=C5,,,,,,
104,1970105,"(7S)-4-methyl-7-phenyl-2-(4-phenylpiperazin-1-yl)-7,8-dihydro-6H-quinazolin-5-one",CC1=C2C(=NC(=N1)N3CCN(CC3)C4=CC=CC=C4)C[C@@H](CC2=O)C5=CC=CC=C5,,,,,,
105,1970106,"2-{[5-(3-aminophenyl)-4-methyl-4H-1,2,4-triazol-3-yl]sulfanyl}-1-(4-phenylpiperazin-1-yl)ethanone",CN1C(=NN=C1SCC(=O)N2CCN(CC2)C3=CC=CC=C3)C4=CC(=CC=C4)N,,,,,,
106,1970107,"N-(biphenyl-2-yl)-2-{[4-phenyl-5-(pyridin-2-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",C1=CC=C(C=C1)C2=CC=CC=C2NC(=O)CSC3=NN=C(N3C4=CC=CC=C4)C5=CC=CC=N5,,,,,,
107,1970108,methyl 2-{[(2E)-2-cyano-3-(2-hydroxy-5-methoxyphenyl)prop-2-enoyl]amino}benzoate,COC1=CC(=C(C=C1)O)/C=C(\C#N)/C(=O)NC2=CC=CC=C2C(=O)OC,,,,,,
108,1970109,methyl 2-[[(Z)-2-cyano-3-(2-hydroxy-5-methoxyphenyl)prop-2-enoyl]amino]benzoate,COC1=CC(=C(C=C1)O)/C=C(/C#N)\C(=O)NC2=CC=CC=C2C(=O)OC,,,,,,
109,1970110,"N-(2,5-dimethylphenyl)-2-{[4-(4-methoxyphenyl)-5-(thiophen-2-ylmethyl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",CC1=CC(=C(C=C1)C)NC(=O)CSC2=NN=C(N2C3=CC=C(C=C3)OC)CC4=CC=CS4,,,,,,
110,1970111,CID 1970111,CC1=CC=C(C=C1)CSC2=NN=C(S2)SCC(=O)NNC(=C)C3=C(C=C(C=C3)Cl)Cl,,,,,,
