,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
38,1980039,N-[4-[(2S)-butan-2-yl]phenyl]-3-[2-(pyrazine-2-carbonyl)hydrazinyl]but-3-enamide,CC[C@H](C)C1=CC=C(C=C1)NC(=O)CC(=C)NNC(=O)C2=NC=CN=C2,,,,,,
39,1980040,"ethyl 4-({[2-amino-1-(2-methoxybenzyl)-1H-pyrrolo[2,3-b]quinoxalin-3-yl]carbonyl}amino)benzoate",CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)CC5=CC=CC=C5OC)N,,,,,,
40,1980041,"2-[[5-(3-chlorophenyl)-4-methyl-1,2,4-triazol-3-yl]sulfanyl]-N-[(2-hydroxy-3-methoxyphenyl)methylideneamino]acetamide",CN1C(=NN=C1SCC(=O)NN=CC2=C(C(=CC=C2)OC)O)C3=CC(=CC=C3)Cl,,,,,,
41,1980042,CID 1980042,CCCCOC1=CC(=C(C=C1)C2=NN(C=C2/C=C/3\C(=O)N(C(=S)S3)C)C4=CC=CC=C4)C,,,,,,
42,1980043,"(5Z)-5-{[3-(4-butoxy-2-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]methylidene}-3-methyl-2-thioxo-1,3-thiazolidin-4-one",CCCCOC1=CC(=C(C=C1)C2=NN(C=C2/C=C\3/C(=O)N(C(=S)S3)C)C4=CC=CC=C4)C,,,,,,
43,1980044,"2-amino-1-(4-chlorophenyl)-N-(3-ethoxypropyl)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxamide",CCOCCCNC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)C4=CC=C(C=C4)Cl)N,,,,,,
44,1980045,"2-chloro-6-oxo-7,8,9,10-tetrahydro-6H-benzo[c]chromen-3-yl 6-{[(4-methylphenyl)sulfonyl]amino}hexanoate",CC1=CC=C(C=C1)S(=O)(=O)NCCCCCC(=O)OC2=C(C=C3C4=C(CCCC4)C(=O)OC3=C2)Cl,,,,,,
45,1980046,CID 1980046,C1CCC2=C(CC1)[NH+]=C3C(=C2C4=CC=CO4)C(=C(S3)C(=O)C5=CC=C(C=C5)Cl)N,,,,,,
46,1980047,"[3-amino-4-(2-furyl)-6,7,8,9-tetrahydro-5H-cyclohepta[b]thieno[3,2-e]pyridin-2-yl](4-chlorophenyl)methanone",C1CCC2=C(CC1)N=C3C(=C2C4=CC=CO4)C(=C(S3)C(=O)C5=CC=C(C=C5)Cl)N,,,,,,
47,1980048,6-oxo-6H-benzo[c]chromen-3-yl 4-[(tert-butoxycarbonyl)amino]butanoate,CC(C)(C)OC(=O)NCCCC(=O)OC1=CC2=C(C=C1)C3=CC=CC=C3C(=O)O2,,,,,,
48,1980049,CID 1980049,COC1=CC(=CC(=C1OC)OC)C(=O)O[NH+]=C(C2=CC=C(C=C2)Cl)N,,,,,,
49,1980050,"[[Amino-(4-chlorophenyl)methylidene]amino] 3,4,5-trimethoxybenzoate",COC1=CC(=CC(=C1OC)OC)C(=O)ON=C(C2=CC=C(C=C2)Cl)N,,,,,,
50,1980051,"2-amino-1-(1,3-benzodioxol-5-yl)-N-(3,4-dimethylphenyl)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxamide",CC1=C(C=C(C=C1)NC(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)C5=CC6=C(C=C5)OCO6)N)C,,,,,,
51,1980052,"2-(benzylsulfanyl)-N-(2-methoxyethyl)-5,6,7,8-tetrahydro[1]benzothieno[2,3-d]pyrimidin-4-amine",COCCNC1=C2C3=C(CCCC3)SC2=NC(=N1)SCC4=CC=CC=C4,,,,,,
52,1980053,CID 1980053,CC(=O)C1=CC=C(C=C1)NC(=S)NC(=O)/C=C\C2=CC=CO2,,,,,,
53,1980054,"(2S)-2-(4-chlorophenyl)sulfonyl-2-[3-[(3S,5S)-3,5-dimethylpiperidin-1-yl]quinoxalin-2-yl]acetonitrile",C[C@H]1C[C@@H](CN(C1)C2=NC3=CC=CC=C3N=C2[C@@H](C#N)S(=O)(=O)C4=CC=C(C=C4)Cl)C,,,,,,
54,1980055,"1-(4-amino-1,2,5-oxadiazol-3-yl)-N'-[(Z)-cyclohex-3-en-1-ylidenemethyl]-5-(4-methylphenyl)triazole-4-carbohydrazide",CC1=CC=C(C=C1)C2=C(N=NN2C3=NON=C3N)C(=O)NN/C=C\4/CCC=CC4,,,,,,
55,1980056,"4-[(17R)-15-methyl-9-(4-methylanilino)-13-phenyl-1,8,11,13,14-pentazatetracyclo[8.7.0.02,7.012,16]heptadeca-2,4,6,8,10,12(16),14-heptaen-17-yl]benzene-1,2-diol",CC1=CC=C(C=C1)NC2=NC3=CC=CC=C3N4C2=NC5=C([C@H]4C6=CC(=C(C=C6)O)O)C(=NN5C7=CC=CC=C7)C,,,,,,
56,1980057,CID 1980057,CCCCC1=CC=C(C=C1)NC(=S)[C@H]2C(=O)CC(C=C2NCCC3=CC=CC=C3)(C)C,,,,,,
57,1980058,"4-[(17S)-15-methyl-9-(4-methylanilino)-13-phenyl-1,8,11,13,14-pentazatetracyclo[8.7.0.02,7.012,16]heptadeca-2,4,6,8,10,12(16),14-heptaen-17-yl]benzene-1,2-diol",CC1=CC=C(C=C1)NC2=NC3=CC=CC=C3N4C2=NC5=C([C@@H]4C6=CC(=C(C=C6)O)O)C(=NN5C7=CC=CC=C7)C,,,,,,
58,1980059,"3-[(4-cyano-3-methyl-2-prop-2-enyl-5H-pyrido[1,2-a]benzimidazol-10-ium-1-yl)amino]propyl-diethylazanium",CC[NH+](CC)CCCNC1=[N+]2C3=CC=CC=C3NC2=C(C(=C1CC=C)C)C#N,,,,,,
59,1980060,"1-[3-(diethylamino)propylamino]-3-methyl-2-prop-2-enyl-5H-pyrido[1,2-a]benzimidazol-10-ium-4-carbonitrile",CCN(CC)CCCNC1=[N+]2C3=CC=CC=C3NC2=C(C(=C1CC=C)C)C#N,,,,,,
60,1980061,"2-[(4-amino-6,7,8,9-tetrahydropyrimido[4,5-b]quinolin-2-yl)sulfanyl]-N-(4-methoxyphenyl)acetamide",COC1=CC=C(C=C1)NC(=O)CSC2=NC(=C3C=C4CCCCC4=NC3=N2)N,,,,,,
61,1980062,CID 1980062,C1=CC(=CC=C1C(=O)/C=C/NC2=CC(=C(C=C2)C(=O)[O-])O)F,,,,,,
62,1980063,4-{[(1E)-3-(4-fluorophenyl)-3-oxoprop-1-en-1-yl]amino}-2-hydroxybenzoic acid,C1=CC(=CC=C1C(=O)/C=C/NC2=CC(=C(C=C2)C(=O)O)O)F,,,,,,
63,1980064,CID 1980064,C1CN(CC[NH+]1CC2=CC3=C(C=C2)OCO3)C(=O)/C=C\C4=CC5=C(C=C4)OCO5,,,,,,
64,1980065,CID 1980065,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)/C=C\C4=CC5=C(C=C4)OCO5,,,,,,
65,1980066,"N-(2,4-dimethoxyphenyl)-2-({5-[(4-methoxybenzyl)sulfanyl]-1,3,4-thiadiazol-2-yl}sulfanyl)acetamide",COC1=CC=C(C=C1)CSC2=NN=C(S2)SCC(=O)NC3=C(C=C(C=C3)OC)OC,,,,,,
66,1980067,"(4S)-4-(4-pentoxyphenyl)-1-propan-2-yl-4,8-dihydro-2H-pyrazolo[3,4-e][1,4]thiazepine-3,7-dione",CCCCCOC1=CC=C(C=C1)[C@H]2C3=C(NC(=O)CS2)N(NC3=O)C(C)C,,,,,,
67,1980068,"(4R)-4-(4-pentoxyphenyl)-1-propan-2-yl-4,8-dihydro-2H-pyrazolo[3,4-e][1,4]thiazepine-3,7-dione",CCCCCOC1=CC=C(C=C1)[C@@H]2C3=C(NC(=O)CS2)N(NC3=O)C(C)C,,,,,,
68,1980069,"11-(2-chlorobenzyl)-3-(2-methoxyethyl)-3,11-dihydro-4H-pyrimido[5',4':4,5]pyrrolo[2,3-b]quinoxalin-4-one",COCCN1C=NC2=C(C1=O)C3=NC4=CC=CC=C4N=C3N2CC5=CC=CC=C5Cl,,,,,,
69,1980070,CID 1980070,CC1=CC=C(C=C1)C2=C3C(=C(SC3=[NH+]C4=C2CCC4)C(=O)NC5=CC=C(C=C5)OC)N,,,,,,
70,1980071,"3-amino-N-(4-methoxyphenyl)-4-(4-methylphenyl)-6,7-dihydro-5H-cyclopenta[b]thieno[3,2-e]pyridine-2-carboxamide",CC1=CC=C(C=C1)C2=C3C(=C(SC3=NC4=C2CCC4)C(=O)NC5=CC=C(C=C5)OC)N,,,,,,
71,1980072,"N-[4-(benzyloxy)phenyl]-2-{[4-methyl-5-(pyridin-2-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",CN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)OCC3=CC=CC=C3)C4=CC=CC=N4,,,,,,
72,1980073,"[(1S)-1-[5-[2-(2,4-dimethylanilino)-2-oxoethyl]sulfanyl-1,3,4-oxadiazol-2-yl]-2-phenylethyl]azanium",CC1=CC(=C(C=C1)NC(=O)CSC2=NN=C(O2)[C@H](CC3=CC=CC=C3)[NH3+])C,,,,,,
73,1980074,"2-[[5-[(1S)-1-amino-2-phenylethyl]-1,3,4-oxadiazol-2-yl]sulfanyl]-N-(2,4-dimethylphenyl)acetamide",CC1=CC(=C(C=C1)NC(=O)CSC2=NN=C(O2)[C@H](CC3=CC=CC=C3)N)C,,,,,,
74,1980075,2-(4-Chloro-3-nitrophenyl)-2-oxoethyl 2-(4-bromophenyl)quinoline-4-carboxylate,C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=C(C=C3)Br)C(=O)OCC(=O)C4=CC(=C(C=C4)Cl)[N+](=O)[O-],,,,,,
75,1980076,CID 1980076,CC[NH+](CC)CCN1[C@H]([C@H](C(=O)C1=O)C(=O)C2=C(N=C(S2)C)C)C3=CC=C(C=C3)C(=O)OC,,,,,,
76,1980077,CID 1980077,CCN(CC)CCN1[C@H]([C@H](C(=O)C1=O)C(=O)C2=C(N=C(S2)C)C)C3=CC=C(C=C3)C(=O)OC,,,,,,
77,1980078,"7-methoxy-4-[(3S)-4-(3-methoxyphenyl)-3-methylpiperazin-1-yl]-5H-pyrimido[5,4-b]indole",C[C@H]1CN(CCN1C2=CC(=CC=C2)OC)C3=NC=NC4=C3NC5=C4C=CC(=C5)OC,,,,,,
78,1980079,"2-{[4-cyclohexyl-5-(pyridin-3-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-[4-(6-methyl-1,3-benzothiazol-2-yl)phenyl]acetamide",CC1=CC2=C(C=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CSC4=NN=C(N4C5CCCCC5)C6=CN=CC=C6,,,,,,
79,1980080,CID 1980080,CC1=C(SC(=N1)NS(=O)(=O)C2=CC=CC=C2)C(=NNS(=O)(=O)C3=CC=CC=C3)[O-],,,,,,
80,1980081,"N-(4-methyl-5-{[2-(phenylsulfonyl)hydrazino]carbonyl}-1,3-thiazol-2-yl)benzenesulfonamide",CC1=C(SC(=N1)NS(=O)(=O)C2=CC=CC=C2)C(=O)NNS(=O)(=O)C3=CC=CC=C3,,,,,,
81,1980082,"2-({4-amino-5-[3-(propan-2-yloxy)phenyl]-4H-1,2,4-triazol-3-yl}sulfanyl)-N-(3-bromophenyl)acetamide",CC(C)OC1=CC=CC(=C1)C2=NN=C(N2N)SCC(=O)NC3=CC(=CC=C3)Br,,,,,,
82,1980083,"1-{3-[(Z)-(3-cyclopentyl-4-oxo-2-thioxo-1,3-thiazolidin-5-ylidene)methyl]-4-oxo-4H-pyrido[1,2-a]pyrimidin-2-yl}piperidine-4-carboxamide",C1CCC(C1)N2C(=O)/C(=C/C3=C(N=C4C=CC=CN4C3=O)N5CCC(CC5)C(=O)N)/SC2=S,,,,,,
83,1980084,"N-[(S)-(4-bromophenyl)-phenylmethyl]-2,4,6-tri(propan-2-yl)benzenesulfonamide",CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)N[C@@H](C2=CC=CC=C2)C3=CC=C(C=C3)Br)C(C)C,,,,,,
84,1980085,"2-amino-N-(4-chlorophenyl)-1-[(3-methoxyphenyl)methylideneamino]pyrrolo[3,2-b]quinoxaline-3-carboxamide",COC1=CC=CC(=C1)C=NN2C(=C(C3=NC4=CC=CC=C4N=C32)C(=O)NC5=CC=C(C=C5)Cl)N,,,,,,
85,1980086,"N-[(R)-(4-bromophenyl)-phenylmethyl]-2,4,6-tri(propan-2-yl)benzenesulfonamide",CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)N[C@H](C2=CC=CC=C2)C3=CC=C(C=C3)Br)C(C)C,,,,,,
86,1980087,"3-[(Z)-{3-[2-(4-methoxyphenyl)ethyl]-4-oxo-2-thioxo-1,3-thiazolidin-5-ylidene}methyl]-2-(piperidin-1-yl)-4H-pyrido[1,2-a]pyrimidin-4-one",COC1=CC=C(C=C1)CCN2C(=O)/C(=C/C3=C(N=C4C=CC=CN4C3=O)N5CCCCC5)/SC2=S,,,,,,
87,1980088,CID 1980088,C1=CC2=C([NH+]=C1)N=C(O2)C3=CC=C(C=C3)NC(=O)COC4=CC=C(C=C4)Br,,,,,,
88,1980089,"2-(4-bromophenoxy)-N-(4-[1,3]oxazolo[4,5-b]pyridin-2-ylphenyl)acetamide",C1=CC2=C(N=C1)N=C(O2)C3=CC=C(C=C3)NC(=O)COC4=CC=C(C=C4)Br,,,,,,
89,1980090,CID 1980090,COC1=CC=C(C=C1)CCN2C(=O)/C(=C\C3=C(N=C4C=CC=CN4C3=O)N5CCCCC5)/SC2=S,,,,,,
90,1980091,"2-[4-(1,3-Dioxoisoindol-2-yl)butanoylamino]ethyl-dimethylazanium",C[NH+](C)CCNC(=O)CCCN1C(=O)C2=CC=CC=C2C1=O,,,,,,
91,1980092,"N-[2-(dimethylamino)ethyl]-4-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)butanamide",CN(C)CCNC(=O)CCCN1C(=O)C2=CC=CC=C2C1=O,,,,,,
92,1980093,"2-methoxyethyl 2-amino-1-butyl-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",CCCCN1C(=C(C2=NC3=CC=CC=C3N=C21)C(=O)OCCOC)N,,,,,,
93,1980094,CID 1980094,COC(=O)C1=NC(=O)NN1,,,,,,
94,1980095,N-(1-benzofuran-2-ylmethyl)-4-butoxy-N-propylbenzenesulfonamide,CCCCOC1=CC=C(C=C1)S(=O)(=O)N(CCC)CC2=CC3=CC=CC=C3O2,,,,,,
95,1980096,"N-[2-(prop-2-en-1-ylsulfanyl)-1,3-benzothiazol-6-yl]naphthalene-1-carboxamide",C=CCSC1=NC2=C(S1)C=C(C=C2)NC(=O)C3=CC=CC4=CC=CC=C43,,,,,,
96,1980097,"tert-butyl N-[(1S)-1-[5-[(2-chlorophenyl)methylsulfanyl]-1,3,4-oxadiazol-2-yl]-2-(1H-indol-3-yl)ethyl]carbamate",CC(C)(C)OC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C3=NN=C(O3)SCC4=CC=CC=C4Cl,,,,,,
97,1980098,1-[4-Methyl-2-[2-(4-methylphenoxy)ethylamino]-5-thiazolyl]ethanone,CC1=CC=C(C=C1)OCCNC2=NC(=C(S2)C(=O)C)C,,,,,,
98,1980099,2-(1H-benzimidazol-2-yl)-3-hydroxy-4-[(4-methoxyphenyl)methylideneamino]oxybut-2-enenitrile,COC1=CC=C(C=C1)C=NOCC(=C(C#N)C2=NC3=CC=CC=C3N2)O,,,,,,
99,1980100,"2-amino-N-(3-methylbutyl)-1-(pyridin-3-ylmethylideneamino)pyrrolo[3,2-b]quinoxaline-3-carboxamide",CC(C)CCNC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)N=CC4=CN=CC=C4)N,,,,,,
100,1980101,"2-methoxyethyl 2-amino-1-(2-methylpropyl)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",CC(C)CN1C(=C(C2=NC3=CC=CC=C3N=C21)C(=O)OCCOC)N,,,,,,
101,1980102,"(2E)-2-(2-butoxybenzylidene)-6-phenyl-7H-[1,3]thiazolo[3,2-b][1,2,4]triazine-3,7(2H)-dione",CCCCOC1=CC=CC=C1/C=C/2\C(=O)N3C(=NC(=O)C(=N3)C4=CC=CC=C4)S2,,,,,,
102,1980103,"(2Z)-2-(2-butoxybenzylidene)-6-phenyl-7H-[1,3]thiazolo[3,2-b][1,2,4]triazine-3,7(2H)-dione",CCCCOC1=CC=CC=C1/C=C\2/C(=O)N3C(=NC(=O)C(=N3)C4=CC=CC=C4)S2,,,,,,
103,1980104,CID 1980104,CCCCOC1=C(C=C(C=C1)/C=C/2\C(=O)[N+]3=C(S2)NC(=C3C4=CC=CC=C4)C5=CC=CC=C5)OCC,,,,,,
104,1980105,CID 1980105,CCCCOC1=C(C=C(C=C1)/C=C/2\C(=O)N3C(=C(N=C3S2)C4=CC=CC=C4)C5=CC=CC=C5)OCC,,,,,,
105,1980106,CID 1980106,CCCCOC1=C(C=C(C=C1)/C=C\2/C(=O)[N+]3=C(S2)NC(=C3C4=CC=CC=C4)C5=CC=CC=C5)OCC,,,,,,
106,1980107,"(2Z)-2-(4-butoxy-3-ethoxybenzylidene)-5,6-diphenylimidazo[2,1-b][1,3]thiazol-3(2H)-one",CCCCOC1=C(C=C(C=C1)/C=C\2/C(=O)N3C(=C(N=C3S2)C4=CC=CC=C4)C5=CC=CC=C5)OCC,,,,,,
107,1980108,"(5E)-2-(3-chlorophenyl)-5-[(2-fluorophenyl)methylidene]-[1,3]thiazolo[3,2-b][1,2,4]triazol-6-one",C1=CC=C(C(=C1)/C=C/2\C(=O)N3C(=NC(=N3)C4=CC(=CC=C4)Cl)S2)F,,,,,,
