,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
58,70059,"2,5-Bis(4-methoxyphenyl)-1,3,4-oxadiazole",COC1=CC=C(C=C1)C2=NN=C(O2)C3=CC=C(C=C3)OC,,,,,,
59,70060,"Butanamide, N-(4-amino-2-hydroxyphenyl)-2,2,3,3,4,4,4-heptafluoro-",C1=CC(=C(C=C1N)O)NC(=O)C(C(C(F)(F)F)(F)F)(F)F,,,,,,
60,70061,(4-Methoxyphenyl)diphenylmethanol,COC1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,,,,,,
61,70062,"2-(2-(3,4-Dihydro-6-methoxy-1(2H)-naphthylidene)ethyl)-2-ethylcyclopentane-1,3-dione",CCC1(C(=O)CCC1=O)CC=C2CCCC3=C2C=CC(=C3)OC,,,,,,
62,70063,"Phenol, 2,2'-thiobis[4-chloro-6-nitro-",C1=C(C=C(C(=C1[N+](=O)[O-])O)SC2=CC(=CC(=C2O)[N+](=O)[O-])Cl)Cl,,,,,,
63,70064,"5-(1,1'-Biphenyl)-4-yl-2-phenyloxazole",C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CN=C(O3)C4=CC=CC=C4,,,,,,
64,70065,"2-(4-Biphenylyl)-5-phenyl-1,3,4-oxadiazole",C1=CC=C(C=C1)C2=CC=C(C=C2)C3=NN=C(O3)C4=CC=CC=C4,,,,,,
65,70066,Guaiapate,COC1=CC=CC=C1OCCOCCOCCN2CCCCC2,,,,,,
66,70067,"1,5-Anthracenedisulfonic acid, 9,10-dihydro-9,10-dioxo-, disodium salt",C1=CC2=C(C(=C1)S(=O)(=O)[O-])C(=O)C3=C(C2=O)C(=CC=C3)S(=O)(=O)[O-].[Na+].[Na+],,,,,,
67,70068,Decafluorobenzophenone,C1(=C(C(=C(C(=C1F)F)F)F)F)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F,,,,,,
68,70069,"2,7-Anthracenedisulfonic acid, 9,10-dihydro-9,10-dioxo-, disodium salt",C1=CC2=C(C=C1S(=O)(=O)[O-])C(=O)C3=C(C2=O)C=CC(=C3)S(=O)(=O)[O-].[Na+].[Na+],,,,,,
69,70070,"Anthraquinone-2,6-disulfonic acid disodium salt",C1=CC2=C(C=C1S(=O)(=O)[O-])C(=O)C3=C(C2=O)C=C(C=C3)S(=O)(=O)[O-].[Na+].[Na+],,,,,,
70,70071,Tris(4-methoxyphenyl)phosphine,COC1=CC=C(C=C1)P(C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC,,,,,,
71,70072,"2,4,6-Tris(pentafluoroethyl)-1,3,5-triazine",C1(=NC(=NC(=N1)C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F,,,,,,
72,70073,(Benzoylmethylene)triphenylphosphorane,C1=CC=C(C=C1)C(=O)C=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,,,,,,
73,70074,Tris(p-tert-amylphenyl) phosphite,CCC(C)(C)C1=CC=C(C=C1)OP(OC2=CC=C(C=C2)C(C)(C)CC)OC3=CC=C(C=C3)C(C)(C)CC,,,,,,
74,70075,Nitrosomethane,CN=O,,,,,,
75,70076,Iodine trichloride,ClI(Cl)Cl,,,,,,
76,70077,CID 70077,CC(C)(C)[O-].[K+],,,,,,
77,70078,CID 70078,CC(C)(C)[O-].[Na+],,,,,,
78,70079,Tetramethylgermane,C[Ge](C)(C)C,,,,,,
79,70080,"Sulfur, ethenylpentafluoro-",C=CS(F)(F)(F)(F)F,,,,,,
80,70081,"1,1,1,2,2,3,4,4,5,5,5-Undecafluoro-3-(trifluoromethyl)pentane",C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(C(F)(F)F)F,,,,,,
81,70082,"1,1,1,2,3,3,4,4,5,5,6,6,7,7,8,8-Hexadecafluoro-8-iodo-2-(trifluoromethyl)octane",C(C(C(C(C(C(C(F)(F)I)(F)F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)(C(F)(F)F)F,,,,,,
82,70083,2-(Perfluorodecyl)ethanol,C(CO)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,,,,
83,70084,Disodium tetrahydroxysuccinate,C(=O)(C(C(C(=O)[O-])(O)O)(O)O)[O-].[Na+].[Na+],,,,,,
84,70085,Diethyl (trichloromethyl)phosphonate,CCOP(=O)(C(Cl)(Cl)Cl)OCC,,,,,,
85,70086,Tetrapentylammonium bromide,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],,,,,,
86,70087,Dimethyl bromomalonate,COC(=O)C(C(=O)OC)Br,,,,,,
87,70088,"3,6,9,12-Tetraazatetradecanedioic acid, 3,6,9,12-tetrakis(carboxymethyl)-",C(CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,,,['Chemicals that bind to and remove ions from solutions. Many chelating agents function through the formation of COORDINATION COMPLEXES with METALS. (See all compounds classified as Chelating Agents.)'],,,
88,70089,CID 70089,C(CCCBr)CCC(=NCCN=C(CCCCCCBr)S)S,,,,,,
89,70090,Phosphorisocyanatidic dichloride,C(=NP(=O)(Cl)Cl)=O,,,,,,
90,70091,tert-Butyl carbazate,CC(C)(C)OC(=O)NN,,,,,,
91,70092,"3,3-Dimethylallyl bromide",CC(=CCBr)C,,,,,,
92,70093,Ethyl dithioacetate,CCSC(=S)C,,,,,,
93,70094,"Silane, trichloroheptyl-",CCCCCCC[Si](Cl)(Cl)Cl,,,,,,
94,70095,Octadecanedioic acid,C(CCCCCCCCC(=O)O)CCCCCCCC(=O)O,,,,,,
95,70096,"2,2'-Thiobis(ethylamine)",C(CSCCN)N,,,,,,
96,70097,"N,N'-Diacetylethylenediamine",CC(=O)NCCNC(=O)C,,,,,,
97,70098,N-(2-Aminoethyl)stearamide,CCCCCCCCCCCCCCCCCC(=O)NCCN,,,,,,
98,70099,"1,7-Octadiyne",C#CCCCCC#C,,,,,,
99,70100,7-Octyn-1-ol,C#CCCCCCCO,,,,,,
100,70101,Octyl-silane,CCCCCCCC[SiH3],,,,,,
101,70102,"1-Nonene, 9-chloro-",C=CCCCCCCCCl,,,,,,
102,70103,2-Methyl-1-pyrroline,CC1=NCCC1,,,,,,
103,70104,"2,3-Dihydro-1-methyl-1H-phosphole 1-oxide",CP1(=O)CCC=C1,,,,,,
104,70105,5-Chloro-1-methylimidazole,CN1C=NC=C1Cl,,,,,,
105,70106,Cyclopentanecarbaldehyde,C1CCC(C1)C=O,,,,,,
106,70107,"1,2-Dimethylpyridinium iodide",CC1=CC=CC=[N+]1C.[I-],,,,,,
107,70108,"1,2-Dimethylpyridin-1-ium",CC1=CC=CC=[N+]1C,,,,,,
108,70109,"5,5-Dimethyl-1,3-dioxane",CC1(COCOC1)C,,,,,,
109,70110,2-Bromo-4-chloroaniline,C1=CC(=C(C=C1Cl)Br)N,,,,,,
110,70111,"3,4,5-Trichloropyridazine",C1=C(C(=C(N=N1)Cl)Cl)Cl,,,,,,
111,70112,Cyclopropylbenzene,C1CC1C2=CC=CC=C2,,,,,,
112,70113,CID 70113,C1CCN(CC1)C(=S)[S-].[Na+],,,,,,
113,70114,1-Piperidinecarbodithioic acid,C1CCN(CC1)C(=S)S,,,,,,
114,70115,CID 70115,C1COCCN1C(=S)[S-].[Na+],,,,,,
115,70116,Morpholine-4-carbodithioic acid,C1COCCN1C(=S)S,,,,,,
116,70117,3-Chlorobenzyl alcohol,C1=CC(=CC(=C1)Cl)CO,,,,,,
117,70118,1-Chloro-4-ethynylbenzene,C#CC1=CC=C(C=C1)Cl,,,,,,
118,70119,4-Bromobenzyl alcohol,C1=CC(=CC=C1CO)Br,,,,,,
119,70120,6-Aminouracil,C1=C(NC(=O)NC1=O)N,,,,,,
120,70121,"1,3,2-Dioxaphosphorinane, 2,5,5-trimethyl-, 2-oxide",CC1(COP(=O)(OC1)C)C,,,,,,
121,70122,"1,3-Dimethyluracil",CN1C=CC(=O)N(C1=O)C,,,,,,
122,70123,CID 70123,C=C1C(CCC1=O)C(=O)[O-].[Na+],,,,,,
123,70124,"Cyclopentanecarboxylic acid, 2-methylene-3-oxo-",C=C1C(CCC1=O)C(=O)O,,,,,,
124,70125,Azepane-1-carbodithioic acid,C1CCCN(CC1)C(=S)S,,,,,,
125,70126,"3,5-Dimethylanisole",CC1=CC(=CC(=C1)OC)C,,,,,,
126,70127,4-(Chloromethyl)benzonitrile,C1=CC(=CC=C1CCl)C#N,,,,,,
127,70128,4-(Methylthio)benzyl chloride,CSC1=CC=C(C=C1)CCl,,,,,,
128,70129,4-Methoxybenzonitrile,COC1=CC=C(C=C1)C#N,,,,,,
129,70130,"1,3-Dimethylindole",CC1=CN(C2=CC=CC=C12)C,,,,,,
130,70131,"2,6-Dichloro-4-methylnicotinonitrile",CC1=CC(=NC(=C1C#N)Cl)Cl,,,,,,
131,70132,4-Bromo-2-nitroaniline,C1=CC(=C(C=C1Br)[N+](=O)[O-])N,,,,,,
132,70133,4-Hydroxy-2-methylacetophenone,CC1=C(C=CC(=C1)O)C(=O)C,,,,,,
133,70134,D-(-)-alpha-Phenylglycine,C1=CC=C(C=C1)[C@H](C(=O)O)N,,,,,,
134,70135,4'-Hydroxy-3'-methylacetophenone,CC1=C(C=CC(=C1)C(=O)C)O,,,,,,
135,70136,4-(Chloromethyl)benzoyl chloride,C1=CC(=CC=C1CCl)C(=O)Cl,,,,,,
136,70137,5-Bromo-1H-indole-3-carbaldehyde,C1=CC2=C(C=C1Br)C(=CN2)C=O,,,,,,
137,70138,"7-tert-Butoxybicyclo(2.2.1)hepta-2,5-diene",CC(C)(C)OC1C2C=CC1C=C2,,,,,,
138,70139,Tetrachloro-m-xylene,CC1=C(C(=C(C(=C1Cl)Cl)Cl)C)Cl,,,,,,
139,70140,2-Hydroxy-3-methoxybenzoic acid,COC1=CC=CC(=C1O)C(=O)O,,,,,,
140,70141,"2,5-Dimethylphenyl acetate",CC1=CC(=C(C=C1)C)OC(=O)C,,,,,,
141,70142,(4-(Methylsulfonyl)phenyl)hydrazine,CS(=O)(=O)C1=CC=C(C=C1)NN,,,,,,
142,70143,N-(2-Phenylethyl)acetamide,CC(=O)NCCC1=CC=CC=C1,,,,,,
143,70144,4-Acetoxybenzaldehyde,CC(=O)OC1=CC=C(C=C1)C=O,,,,,,
144,70145,"1,2,3-Trimethylnaphthalene",CC1=CC2=CC=CC=C2C(=C1C)C,,,,,,
145,70146,1-Naphthoyl chloride,C1=CC=C2C(=C1)C=CC=C2C(=O)Cl,,,,,,
146,70147,"Cyclohexylamine, N,N-bis(2-chloroethyl)-, hydrochloride",C1CCC(CC1)N(CCCl)CCCl.Cl,,,,,,
147,70148,"Cyclohexylamine, N,N-bis(2-chloroethyl)-",C1CCC(CC1)N(CCCl)CCCl,,,,,,
148,70149,2-Methoxy-p-tolyl acetate,CC1=CC(=C(C=C1)OC(=O)C)OC,,,,,,
149,70150,"4-tert-Butyl-2,6-dimethylphenol",CC1=CC(=CC(=C1O)C)C(C)(C)C,,,,,,
150,70151,Dipiperidinomethane,C1CCN(CC1)CN2CCCCC2,,,,,,
151,70152,CID 70152,CCOC1=CC=C(C=C1)N=C(N)S,,,,,,
152,70153,2-Octylthiophene,CCCCCCCCC1=CC=CS1,,,,,,
153,70154,Pentafluoronitrobenzene,C1(=C(C(=C(C(=C1F)F)F)F)F)[N+](=O)[O-],,,,,,
154,70155,1-Methyl-4-nitronaphthalene,CC1=CC=C(C2=CC=CC=C12)[N+](=O)[O-],,,,,,
155,70156,3-(4-Nitrophenyl)prop-2-enoic acid,C1=CC(=CC=C1C=CC(=O)O)[N+](=O)[O-],,,,,,
156,70157,"Pyridinium, 1,1'-(1,2-ethanediyl)bis-, dibromide",C1=CC=[N+](C=C1)CC[N+]2=CC=CC=C2.[Br-].[Br-],,,,,,
157,70158,Aqxssjvlmrllqd-uhfffaoysa-,C1=CC=[N+](C=C1)CC[N+]2=CC=CC=C2,,,,,,
158,70159,N-Benzylacetoacetamide,CC(=O)CC(=O)NCC1=CC=CC=C1,,,,,,
159,70160,N-(3-Hydroxypropyl)phthalimide,C1=CC=C2C(=C1)C(=O)N(C2=O)CCCO,,,,,,
160,70161,3-Methoxy-2-naphthoic acid,COC1=CC2=CC=CC=C2C=C1C(=O)O,,,,,,
161,70162,3-(tert-Butyl)-1-methylnaphthalene,CC1=CC(=CC2=CC=CC=C12)C(C)(C)C,,,,,,
162,70163,Methyl 3-hydroxy-2-naphthoate,COC(=O)C1=CC2=CC=CC=C2C=C1O,,,,,,
163,70164,"Methyl 4-hydroxy-3,5-dimethoxybenzoate",COC1=CC(=CC(=C1O)OC)C(=O)OC,,,,,,
164,70165,Cyclododecanecarboxylic acid,C1CCCCCC(CCCCC1)C(=O)O,,,,,,
165,70166,"1,3-Propanediol, 2-(o-chlorophenoxymethyl)-2-hydroxymethyl-",C1=CC=C(C(=C1)OCC(CO)(CO)CO)Cl,,,,,,
166,70167,"1,3,2-Dioxaphosphorinane, 5,5-dimethyl-2-phenoxy-, 2-oxide",CC1(COP(=O)(OC1)OC2=CC=CC=C2)C,,,,,,
167,70168,"Sodium 2,4-dinitrobenzenesulfonate",C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)[O-].[Na+],,,,,,
168,70169,"5,11-Dihydropyrido[2,3-b][1,4]benzodiazepin-6-one",C1=CC=C2C(=C1)C(=O)NC3=C(N2)N=CC=C3,,,,,,
169,70170,N-(4-Ethoxy-2-nitrophenyl)acetamide,CCOC1=CC(=C(C=C1)NC(=O)C)[N+](=O)[O-],,,,,,
170,70171,3-Piperidinopropiophenone hydrochloride,C1CCN(CC1)CCC(=O)C2=CC=CC=C2.Cl,,,,,,
171,70172,3-Piperidinopropiophenone,C1CCN(CC1)CCC(=O)C2=CC=CC=C2,,,,,,
172,70173,CID 70173,C1=CC=C(C=C1)NC(=NC2=CC=CC=N2)S,,,,,,
173,70174,"1,4-Diphenylbutadiyne",C1=CC=C(C=C1)C#CC#CC2=CC=CC=C2,,,,,,
174,70175,"2,2-Diphenyltetrahydrofuran",C1CC(OC1)(C2=CC=CC=C2)C3=CC=CC=C3,,,,,,
175,70176,"2-Propenal 2,4-Dinitrophenylhydrazone",C=CC=NNC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],,,,,,
176,70177,Declopramide,CCN(CC)CCNC(=O)C1=CC(=C(C=C1)N)Cl,['Investigated for use/treatment in colorectal cancer and inflammatory bowel disease.'],,,,,
177,70178,"1,3-Diazaspiro(4.5)decane-2,4-dione, 3-(morpholinomethyl)-",C1CCC2(CC1)C(=O)N(C(=O)N2)CN3CCOCC3,,,,,,
178,70179,"1,3-Butanedione, 4,4,4-trifluoro-1-(2-naphthalenyl)-",C1=CC=C2C=C(C=CC2=C1)C(=O)CC(=O)C(F)(F)F,,,,,,
179,70180,"2,5-Bis(1,1,3,3-tetramethylbutyl)hydroquinone",CC(C)(C)CC(C)(C)C1=CC(=C(C=C1O)C(C)(C)CC(C)(C)C)O,,,,,,
180,70181,"1,8-Anthracenedisulfonic acid, 9,10-dihydro-9,10-dioxo-, disodium salt",C1=CC2=C(C(=C1)S(=O)(=O)[O-])C(=O)C3=C(C2=O)C=CC=C3S(=O)(=O)[O-].[Na+].[Na+],,,,,,
181,70182,"2,5-Di(1-naphthyl)-1,3,4-oxadiazole",C1=CC=C2C(=C1)C=CC=C2C3=NN=C(O3)C4=CC=CC5=CC=CC=C54,,,,,,
182,70183,2-(Triphenylphosphoranylidene)succinic anhydride,C1C(=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)OC1=O,,,,,,
183,70184,"6,7-Dibenzyloxycoumarin",C1=CC=C(C=C1)COC2=C(C=C3C(=C2)C=CC(=O)O3)OCC4=CC=CC=C4,,,,,,
184,70185,"2,4,6-Tris(heptafluoropropyl)-1,3,5-triazine",C1(=NC(=NC(=N1)C(C(C(F)(F)F)(F)F)(F)F)C(C(C(F)(F)F)(F)F)(F)F)C(C(C(F)(F)F)(F)F)(F)F,,,,,,
185,70186,"5,10,15,20-Tetraphenyl-21,22-dihydroporphyrin",C1=CC=C(C=C1)C2=C3C=CC(=C(C4=CC=C(N4)C(=C5C=CC(=N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)N3,,,,,,
186,70187,CID 70187,[Li+].[CH3-],,,,,,
187,70188,CID 70188,[Li+].C=[CH-],,,,,,
188,70189,CID 70189,CC[O-].[K+],,,,,,
189,70190,"2-Propanamine, N,N,2-trimethyl-",CC(C)(C)N(C)C,,,,,,
190,70191,"N,N-Dimethylmethanesulfonamide",CN(C)S(=O)(=O)C,,,,,,
191,70192,"2-Chloro-2,3,3-trimethylbutane",CC(C)(C)C(C)(C)Cl,,,,,,
192,70193,"Phosphorodiamidothioic fluoride, tetramethyl-",CN(C)P(=S)(N(C)C)F,,,,,,
193,70194,"2,2-Dinitropropanol",CC(CO)([N+](=O)[O-])[N+](=O)[O-],,,,,,
194,70195,"1,1,1-Triethoxypentane",CCCCC(OCC)(OCC)OCC,,,,,,
195,70196,"Phosphoric acid, triisoamyl ester",CC(C)CCOP(=O)(OCCC(C)C)OCCC(C)C,,,,,,
196,70197,2-Bromoacrylonitrile,C=C(C#N)Br,,,,,,
197,70198,2-Chloroacrylonitrile,C=C(C#N)Cl,,,,,,
198,70199,Heptamethyldisilazane,CN([Si](C)(C)C)[Si](C)(C)C,,,,,,
199,70200,"N,N-Dimethyl-2-butanamine",CCC(C)N(C)C,,,,,,
200,70201,"1,1-Diisopropylhydrazine",CC(C)N(C(C)C)N,,,,,,
201,70202,"2,2-Dichloro-N,N-diethylacetamide",CCN(CC)C(=O)C(Cl)Cl,,,,,,
202,70203,2-Ethylacrolein,CCC(=C)C=O,,,,,,
203,70204,"1,4-Pentadien-3-ol",C=CC(C=C)O,,,,,,
204,70205,Methyl glyoxylate,COC(=O)C=O,,,,,,
205,70206,CID 70206,CCCCCOC(=O)CC(C(=O)OCCCCC)S(=O)(=O)[O-].[Na+],,,,,,
206,70207,Dipentyl sulfosuccinate,CCCCCOC(=O)CC(C(=O)OCCCCC)S(=O)(=O)O,,,,,,
207,70208,N-methylolmethacrylamide,CC(=C)C(=O)NCO,,,,,,
208,70209,2-Methyloctan-3-one,CCCCCC(=O)C(C)C,,,,,,
209,70210,Tripropyl phosphite,CCCOP(OCCC)OCCC,,,,,,
210,70211,Ethyl glyoxylate,CCOC(=O)C=O,,,,,,
211,70212,"2-Butenedioic acid (2Z)-, mono(1-methylethyl) ester",CC(C)OC(=O)C=CC(=O)O,,,,,,
212,70213,Diisopropyl succinate,CC(C)OC(=O)CCC(=O)OC(C)C,,,,,,
213,70214,Diisobutyl succinate,CC(C)COC(=O)CCC(=O)OCC(C)C,,,,,,
214,70215,Diallyl succinate,C=CCOC(=O)CCC(=O)OCC=C,,,,,,
215,70216,"Diethyl 2,2'-thiodiacetate",CCOC(=O)CSCC(=O)OCC,,,,,,
216,70217,Methyl 4-hydroxybutanoate,COC(=O)CCCO,,,,,,
217,70218,N-(2-(Dimethylamino)ethyl)acrylamide,CN(C)CCNC(=O)C=C,,,,,,
218,70219,Sebacic dihydrazide,C(CCCCC(=O)NN)CCCC(=O)NN,,,,,,
219,70220,tert-Butyl vinyl ether,CC(C)(C)OC=C,,,,,,
220,70221,"Phosphorodiamidothioic fluoride, N,N'-diisopropyl-",CC(C)NP(=S)(NC(C)C)F,,,,,,
