,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
10,1960011,CID 1960011,CC(C)C1=[N+]2C3=CC=CC=C3NC2=C4C(=CN(C4=N1)C5=CC(=CC=C5)Br)OC(=O)C(C)C,,,,,,
11,1960012,CID 1960012,CC(C)(C)[C@H]1CCC2=C(C1)C(=C3C(=C(SC3=[NH+]2)C(=O)C4=CC=CC=C4)N)C5=CC=CS5,,,,,,
12,1960013,"[(6S)-3-amino-6-tert-butyl-4-thiophen-2-yl-5,6,7,8-tetrahydrothieno[2,3-b]quinolin-2-yl]-phenylmethanone",CC(C)(C)[C@H]1CCC2=C(C1)C(=C3C(=C(SC3=N2)C(=O)C4=CC=CC=C4)N)C5=CC=CS5,,,,,,
13,1960014,CID 1960014,CC(C)(C)[C@@H]1CCC2=C(C1)C(=C3C(=C(SC3=[NH+]2)C(=O)C4=CC=CC=C4)N)C5=CC=CS5,,,,,,
14,1960015,"[(6R)-3-amino-6-tert-butyl-4-thiophen-2-yl-5,6,7,8-tetrahydrothieno[2,3-b]quinolin-2-yl]-phenylmethanone",CC(C)(C)[C@@H]1CCC2=C(C1)C(=C3C(=C(SC3=N2)C(=O)C4=CC=CC=C4)N)C5=CC=CS5,,,,,,
15,1960016,"1-cyclohexyl-3-[(4-methoxyphenyl)methyl]-7,7-dimethyl-3,4,6,8-tetrahydro-2H-quinazolin-3-ium-5-one",CC1(CC2=C(C[NH+](CN2C3CCCCC3)CC4=CC=C(C=C4)OC)C(=O)C1)C,,,,,,
16,1960017,"1-Cyclohexyl-3-[(4-methoxyphenyl)methyl]-7,7-dimethyl-2,4,6,8-tetrahydroquinazolin-5-one",CC1(CC2=C(CN(CN2C3CCCCC3)CC4=CC=C(C=C4)OC)C(=O)C1)C,,,,,,
17,1960018,"3-cyclohexyl-2-(prop-2-ynylthio)-3H-spiro[benzo[h]quinazoline-5,1'-cyclopentan]-4(6H)-one",C#CCSC1=NC2=C(C(=O)N1C3CCCCC3)C4(CCCC4)CC5=CC=CC=C52,,,,,,
18,1960019,"N-(2-ethylphenyl)-2-{[4-(prop-2-en-1-yl)-5-(thiophen-2-ylmethyl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",CCC1=CC=CC=C1NC(=O)CSC2=NN=C(N2CC=C)CC3=CC=CS3,,,,,,
19,1960020,"4,7-Dimethyl-5-(1,2,3-triaza-4-azanidacyclopenta-2,5-dien-5-ylmethoxy)chromen-2-one",CC1=CC2=C(C(=CC(=O)O2)C)C(=C1)OCC3=NN=N[N-]3,,,,,,
20,1960021,"4,7-dimethyl-5-(1H-tetrazol-5-ylmethoxy)-2H-chromen-2-one",CC1=CC2=C(C(=CC(=O)O2)C)C(=C1)OCC3=NNN=N3,,,,,,
21,1960022,"2H-1-Benzopyran-2-one, 6-chloro-4-(5-chloro-2-benzofuranyl)-",C1=CC2=C(C=C1Cl)C=C(O2)C3=CC(=O)OC4=C3C=C(C=C4)Cl,,,,,,
22,1960023,"(6aS)-5-benzyl-3-(3,4-dimethoxyphenyl)-2,6a-dihydropyrrolo[3,4-d][1,2]oxazole-4,6-dione",COC1=C(C=C(C=C1)C2=C3[C@@H](C(=O)N(C3=O)CC4=CC=CC=C4)ON2)OC,,,,,,
23,1960024,"4-(4-chlorophenyl)-7,7-dimethyl-5-oxo-2-{[2-oxo-2-(2-oxo-2H-chromen-3-yl)ethyl]sulfanyl}-5,6,7,8-tetrahydroquinoline-3-carbonitrile",CC1(CC2=C(C(=O)C1)C(=C(C(=N2)SCC(=O)C3=CC4=CC=CC=C4OC3=O)C#N)C5=CC=C(C=C5)Cl)C,,,,,,
24,1960025,"2-fluoro-N-[1-methyl-4-oxo-3-(thiophen-2-yl)-1,4-dihydroquinolin-2-yl]benzamide",CN1C2=CC=CC=C2C(=O)C(=C1NC(=O)C3=CC=CC=C3F)C4=CC=CS4,,,,,,
25,1960026,"3-[(6,6-dimethyl-4-oxo-3-phenyl-3,5,6,8-tetrahydro-4H-pyrano[4',3':4,5]thieno[2,3-d]pyrimidin-2-yl)sulfanyl]propanenitrile",CC1(CC2=C(CO1)SC3=C2C(=O)N(C(=N3)SCCC#N)C4=CC=CC=C4)C,,,,,,
26,1960027,[(2E)-2-[(4-bromophenyl)methylidene]-6-hydroxy-3-oxo-1-benzofuran-7-yl]methyl-dimethylazanium,C[NH+](C)CC1=C(C=CC2=C1O/C(=C/C3=CC=C(C=C3)Br)/C2=O)O,,,,,,
27,1960028,(2E)-2-[(4-bromophenyl)methylidene]-7-[(dimethylamino)methyl]-6-hydroxy-1-benzofuran-3-one,CN(C)CC1=C(C=CC2=C1O/C(=C/C3=CC=C(C=C3)Br)/C2=O)O,,,,,,
28,1960029,CID 1960029,CCOC(=O)[C@@H]1[C@@H](C(=C(NC1=C)SCC2=CC=C(C=C2)C)C#N)C3=CC=CS3,,,,,,
29,1960030,[(2Z)-2-[(4-bromophenyl)methylidene]-6-hydroxy-3-oxo-1-benzofuran-7-yl]methyl-dimethylazanium,C[NH+](C)CC1=C(C=CC2=C1O/C(=C\C3=CC=C(C=C3)Br)/C2=O)O,,,,,,
30,1960031,(Z)-2-(4-bromobenzylidene)-7-((dimethylamino)methyl)-6-hydroxybenzofuran-3(2H)-one,CN(C)CC1=C(C=CC2=C1O/C(=C\C3=CC=C(C=C3)Br)/C2=O)O,,,,,,
31,1960032,"2-{[5-(3-chlorophenyl)-4-(4-methylphenyl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(3-methoxyphenyl)acetamide",CC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NC3=CC(=CC=C3)OC)C4=CC(=CC=C4)Cl,,,,,,
32,1960033,"ethyl (4R)-5-cyano-2-methyl-6-[(4-methylphenyl)methylsulfanyl]-4-thiophen-2-yl-1,4-dihydropyridine-3-carboxylate",CCOC(=O)C1=C(NC(=C([C@@H]1C2=CC=CS2)C#N)SCC3=CC=C(C=C3)C)C,,,,,,
33,1960034,CID 1960034,C[C@H]1CCC[C@H](C1)NC2=NC(=CS2)C3=CN(C4=C3C=C(C=C4)OC)C,,,,,,
34,1960035,CID 1960035,CC1=CC(=C(C(=C1)C=NNC(=[NH+]C2=CC=CC=C2)SC)O)C=NN[C@H](NC3=CC=CC=C3)SC,,,,,,
35,1960036,methyl N-[[3-[[[(S)-anilino(methylsulfanyl)methyl]hydrazinylidene]methyl]-2-hydroxy-5-methylphenyl]methylideneamino]-N'-phenylcarbamimidothioate,CC1=CC(=C(C(=C1)C=NNC(=NC2=CC=CC=C2)SC)O)C=NN[C@H](NC3=CC=CC=C3)SC,,,,,,
36,1960037,"3-benzyl-2-(butylsulfanyl)-5,5-dimethyl-5,6-dihydrobenzo[h]quinazolin-4(3H)-one",CCCCSC1=NC2=C(C(=O)N1CC3=CC=CC=C3)C(CC4=CC=CC=C42)(C)C,,,,,,
37,1960038,CID 1960038,C[C@@H]1CCC[C@H](C1)NC2=NC(=CS2)C3=CN(C4=C3C=C(C=C4)OC)C,,,,,,
38,1960039,"(5R)-5-(butoxymethyl)-3-methyl-4,5-dihydrofuro[2,3-c]pyrazole-1-carbothioamide",CCCCOC[C@H]1CC2=C(O1)N(N=C2C)C(=S)N,,,,,,
39,1960040,"(5S)-5-(butoxymethyl)-3-methyl-4,5-dihydrofuro[2,3-c]pyrazole-1-carbothioamide",CCCCOC[C@@H]1CC2=C(O1)N(N=C2C)C(=S)N,,,,,,
40,1960041,CID 1960041,C[C@H]1CCC[C@@H](C1)NC2=NC(=CS2)C3=CN(C4=C3C=C(C=C4)OC)C,,,,,,
41,1960042,CID 1960042,CCCCSC1=[N+](C2=C(N1)N(C(=O)NC2=O)C)CC3=CC=CC=C3,,,,,,
42,1960043,CID 1960043,C[C@@H]1CCC[C@@H](C1)NC2=NC(=CS2)C3=CN(C4=C3C=C(C=C4)OC)C,,,,,,
43,1960044,CID 1960044,CC1=CC=C(C=C1)[C@@H]2CC(=O)[C@H]3C(=C2)NC4=[N+](C35CC[NH+](CC5)CC6=CC=CC=C6)C7=CC=CC=C7N4,,,,,,
44,1960045,CID 1960045,CC1=CC=C(C=C1)[C@@H]2CC(=O)[C@H]3C(=C2)NC4=[N+](C35CCN(CC5)CC6=CC=CC=C6)C7=CC=CC=C7N4,,,,,,
45,1960046,"1-benzyl-3-[(2S)-4,4-diethoxybutan-2-yl]thiourea",CCOC(C[C@H](C)NC(=S)NCC1=CC=CC=C1)OCC,,,,,,
46,1960047,"1-benzyl-3-[(2R)-4,4-diethoxybutan-2-yl]thiourea",CCOC(C[C@@H](C)NC(=S)NCC1=CC=CC=C1)OCC,,,,,,
47,1960048,"2-ethyl-6-methyl-N-[(4Z)-1-(4-methylphenyl)-2-(methylsulfanyl)-1,3-diazaspiro[4.5]dec-2-en-4-ylidene]aniline",CCC1=CC=CC(=C1N=C2C3(CCCCC3)N(C(=N2)SC)C4=CC=C(C=C4)C)C,,,,,,
48,1960049,CID 1960049,CCCCCCC[N+]1=C(NC2=C1C(=O)NC(=O)N2C)SC[C@@H](C)O,,,,,,
49,1960050,CID 1960050,CC1=CC=C(C=C1)[C@H]2CC(=O)[C@H]3C(=C2)NC4=[N+](C35CC[NH+](CC5)CC6=CC=CC=C6)C7=CC=CC=C7N4,,,,,,
50,1960051,CID 1960051,CC1=CC=C(C=C1)[C@H]2CC(=O)[C@H]3C(=C2)NC4=[N+](C35CCN(CC5)CC6=CC=CC=C6)C7=CC=CC=C7N4,,,,,,
51,1960052,CID 1960052,CCCCCCC[N+]1=C(NC2=C1C(=O)NC(=O)N2C)SC[C@H](C)O,,,,,,
52,1960053,CID 1960053,C1=CC(=C(C(=C1)Cl)/C=C/2\C(=O)N3C(=C([C@@H](C(=C3S2)C#N)C4=C(C=CC=C4Cl)Cl)C#N)N)Cl,,,,,,
53,1960054,"(2Z,7S)-5-amino-7-(2,6-dichlorophenyl)-2-[(2,6-dichlorophenyl)methylidene]-3-oxo-7H-[1,3]thiazolo[3,2-a]pyridine-6,8-dicarbonitrile",C1=CC(=C(C(=C1)Cl)/C=C\2/C(=O)N3C(=C([C@@H](C(=C3S2)C#N)C4=C(C=CC=C4Cl)Cl)C#N)N)Cl,,,,,,
54,1960055,CID 1960055,C1=CC(=C(C(=C1)Cl)/C=C/2\C(=O)N3C(=C([C@H](C(=C3S2)C#N)C4=C(C=CC=C4Cl)Cl)C#N)N)Cl,,,,,,
55,1960056,CID 1960056,CCC1=CC=C(C=C1)N2C(=C([N+]3=C2NC4=C3C(=O)N(C(=O)N4C)CCOC)C)C,,,,,,
56,1960057,"(2Z,7R)-5-amino-7-(2,6-dichlorophenyl)-2-[(2,6-dichlorophenyl)methylidene]-3-oxo-7H-[1,3]thiazolo[3,2-a]pyridine-6,8-dicarbonitrile",C1=CC(=C(C(=C1)Cl)/C=C\2/C(=O)N3C(=C([C@H](C(=C3S2)C#N)C4=C(C=CC=C4Cl)Cl)C#N)N)Cl,,,,,,
57,1960058,"3-[(3R)-3-hydroxy-4-propoxybutyl]-4-prop-2-enyl-1H-1,2,4-triazole-5-thione",CCCOC[C@@H](CCC1=NNC(=S)N1CC=C)O,,,,,,
58,1960059,"7-methyl-1-[[(2R)-oxolan-2-yl]methylamino]-3-(pentylamino)-5,6,7,8-tetrahydro-2,7-naphthyridine-2,7-diium-4-carbonitrile",CCCCCNC1=C(C2=C(C[NH+](CC2)C)C(=[NH+]1)NC[C@H]3CCCO3)C#N,,,,,,
59,1960060,"7-methyl-1-[[(2R)-oxolan-2-yl]methylamino]-3-(pentylamino)-6,8-dihydro-5H-2,7-naphthyridine-4-carbonitrile",CCCCCNC1=C(C2=C(CN(CC2)C)C(=N1)NC[C@H]3CCCO3)C#N,,,,,,
60,1960061,"3-[(3S)-3-hydroxy-4-propoxybutyl]-4-prop-2-enyl-1H-1,2,4-triazole-5-thione",CCCOC[C@H](CCC1=NNC(=S)N1CC=C)O,,,,,,
61,1960062,CID 1960062,C1=CC=C(C(=C1)C[C@H]2C(=O)N=C(S2)NN=CC3=CC=CO3)[N+](=O)[O-],,,,,,
62,1960063,5-Cyano-2-methyl-6-[2-oxo-2-(2-oxo-2H-chromen-3-yl)-ethylsulfanyl]-N-phenyl-4-thiophen-2-yl-nicotinamide,CC1=C(C(=C(C(=N1)SCC(=O)C2=CC3=CC=CC=C3OC2=O)C#N)C4=CC=CS4)C(=O)NC5=CC=CC=C5,,,,,,
63,1960064,"7-methyl-1-[[(2S)-oxolan-2-yl]methylamino]-3-(pentylamino)-5,6,7,8-tetrahydro-2,7-naphthyridine-2,7-diium-4-carbonitrile",CCCCCNC1=C(C2=C(C[NH+](CC2)C)C(=[NH+]1)NC[C@@H]3CCCO3)C#N,,,,,,
64,1960065,"7-methyl-1-[[(2S)-oxolan-2-yl]methylamino]-3-(pentylamino)-6,8-dihydro-5H-2,7-naphthyridine-4-carbonitrile",CCCCCNC1=C(C2=C(CN(CC2)C)C(=N1)NC[C@@H]3CCCO3)C#N,,,,,,
65,1960066,"(3R,4R)-4-[3-[2-hydroxyethyl(dimethyl)azaniumyl]propanoylamino]-4-methyl-1,1-dioxothiolane-3-sulfonate",C[C@]1(CS(=O)(=O)C[C@@H]1S(=O)(=O)[O-])NC(=O)CC[N+](C)(C)CCO,,,,,,
66,1960067,"2-hydroxyethyl-dimethyl-[3-[[(3R,4R)-3-methyl-1,1-dioxo-4-sulfothiolan-3-yl]amino]-3-oxopropyl]azanium",C[C@]1(CS(=O)(=O)C[C@@H]1S(=O)(=O)O)NC(=O)CC[N+](C)(C)CCO,,,,,,
67,1960068,"(3R,4S)-4-[3-[2-hydroxyethyl(dimethyl)azaniumyl]propanoylamino]-4-methyl-1,1-dioxothiolane-3-sulfonate",C[C@@]1(CS(=O)(=O)C[C@@H]1S(=O)(=O)[O-])NC(=O)CC[N+](C)(C)CCO,,,,,,
68,1960069,"2-hydroxyethyl-dimethyl-[3-[[(3S,4R)-3-methyl-1,1-dioxo-4-sulfothiolan-3-yl]amino]-3-oxopropyl]azanium",C[C@@]1(CS(=O)(=O)C[C@@H]1S(=O)(=O)O)NC(=O)CC[N+](C)(C)CCO,,,,,,
69,1960070,"N-(4-fluorophenyl)-2-{[4-phenyl-5-(pyrazin-2-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",C1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NC3=CC=C(C=C3)F)C4=NC=CN=C4,,,,,,
70,1960071,CID 1960071,CC(=O)N(CCC(=O)OC)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3N=C2[N-]S(=O)(=O)C4=CC=CC=C4,,,,,,
71,1960072,"methyl N-acetyl-N-[4-({(3Z)-3-[(phenylsulfonyl)imino]-3,4-dihydroquinoxalin-2-yl}amino)phenyl]-beta-alaninate",CC(=O)N(CCC(=O)OC)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3N=C2NS(=O)(=O)C4=CC=CC=C4,,,,,,
72,1960073,CID 1960073,C[NH+]1CCC2=C(C1)C(=[NH+]C(=C2C#N)N(C)CCO)NC[C@H]3CCCO3,,,,,,
73,1960074,CID 1960074,CN1CCC2=C(C(=[N+](C)CCO)NC(=C2C1)NC[C@H]3CCCO3)C#N,,,,,,
74,1960075,CID 1960075,CC1=CC2=C(N=C(N=C2S1)C3=CC=CC=C3)/C=C\C(=O)[O-],,,,,,
75,1960076,CID 1960076,CC1=CC2=C(N=C(N=C2S1)C3=CC=CC=C3)/C=C\C(=O)O,,,,,,
76,1960077,"Methyl 2-[4-methyl-2-oxo-7-(1,2,3-triaza-4-azanidacyclopenta-2,5-dien-5-ylmethoxy)chromen-3-yl]acetate",CC1=C(C(=O)OC2=C1C=CC(=C2)OCC3=NN=N[N-]3)CC(=O)OC,,,,,,
77,1960078,methyl [4-methyl-2-oxo-7-(1H-tetrazol-5-ylmethoxy)-2H-chromen-3-yl]acetate,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC3=NNN=N3)CC(=O)OC,,,,,,
78,1960079,"(11R,11aS)-11-(4-methylphenyl)-11,11a-dihydroindeno[2,1-c][1,5]benzothiazepin-12-one",CC1=CC=C(C=C1)[C@H]2[C@H]3C(=NC4=CC=CC=C4S2)C5=CC=CC=C5C3=O,,,,,,
79,1960080,"(11S,11aR)-11-(4-methylphenyl)-11,11a-dihydroindeno[2,1-c][1,5]benzothiazepin-12-one",CC1=CC=C(C=C1)[C@@H]2[C@@H]3C(=NC4=CC=CC=C4S2)C5=CC=CC=C5C3=O,,,,,,
80,1960081,CID 1960081,CN1C2=C(C=C(C=C2)S(=O)(=O)[N-]C3=C(C=CC(=C3)C(=O)[O-])OC)OC1=O,,,,,,
81,1960082,"4-Methoxy-3-[(3-methyl-2-oxo-1,3-benzoxazol-6-yl)sulfonylamino]benzoic acid",CN1C2=C(C=C(C=C2)S(=O)(=O)NC3=C(C=CC(=C3)C(=O)O)OC)OC1=O,,,,,,
82,1960083,CID 1960083,CC[NH+]1CC[NH+](CC1)CC2=C(C=CC3=C2O/C(=C/C=C\C4=CC=CC=C4)/C3=O)O,,,,,,
83,1960084,CID 1960084,CCN1CCN(CC1)CC2=C(C=CC3=C2O/C(=C/C=C\C4=CC=CC=C4)/C3=O)O,,,,,,
84,1960085,"1-amino-7,8,8-trimethyl-5-morpholin-4-yl-7,9-dihydro-6H-thieno[2,3-c][2,7]naphthyridine-4,7-diium-2-carboxamide",CC1(CC2=C(C[NH+]1C)C(=[NH+]C3=C2C(=C(S3)C(=O)N)N)N4CCOCC4)C,,,,,,
85,1960086,CID 1960086,CC1(CC2=C(CN1C)C(=[N+]3CCOCC3)NC4=C2C(=C(S4)C(=O)N)N)C,,,,,,
86,1960087,CID 1960087,CC[NH+]1CC[NH+](CC1)CC2=C(C=CC3=C2O/C(=C\C=C/C4=CC=CC=C4)/C3=O)O,,,,,,
87,1960088,CID 1960088,CCN1CCN(CC1)CC2=C(C=CC3=C2O/C(=C\C=C/C4=CC=CC=C4)/C3=O)O,,,,,,
88,1960089,"(2E)-7-[(4-ethylpiperazine-1,4-diium-1-yl)methyl]-6-hydroxy-2-[(E)-3-phenylprop-2-enylidene]-1-benzofuran-3-one",CC[NH+]1CC[NH+](CC1)CC2=C(C=CC3=C2O/C(=C/C=C/C4=CC=CC=C4)/C3=O)O,,,,,,
89,1960090,(2E)-7-[(4-ethylpiperazin-1-yl)methyl]-6-hydroxy-2-[(E)-3-phenylprop-2-enylidene]-1-benzofuran-3-one,CCN1CCN(CC1)CC2=C(C=CC3=C2O/C(=C/C=C/C4=CC=CC=C4)/C3=O)O,,,,,,
90,1960091,"(2Z)-7-[(4-ethylpiperazine-1,4-diium-1-yl)methyl]-6-hydroxy-2-[(E)-3-phenylprop-2-enylidene]-1-benzofuran-3-one",CC[NH+]1CC[NH+](CC1)CC2=C(C=CC3=C2O/C(=C\C=C\C4=CC=CC=C4)/C3=O)O,,,,,,
91,1960092,(2Z)-7-[(4-ethylpiperazin-1-yl)methyl]-6-hydroxy-2-[(E)-3-phenylprop-2-enylidene]-1-benzofuran-3-one,CCN1CCN(CC1)CC2=C(C=CC3=C2O/C(=C\C=C\C4=CC=CC=C4)/C3=O)O,,,,,,
92,1960093,2-(4-Cyano-3-phenylcarbamoylmethylsulfanyl-isothiazol-5-ylsulfanyl)-N-phenyl-acetamide,C1=CC=C(C=C1)NC(=O)CSC2=C(C(=NS2)SCC(=O)NC3=CC=CC=C3)C#N,,,,,,
93,1960094,2-(2-Amino-5-(2-ethoxyphenoxy)pyrimidin-4-yl)-5-((3-chlorobenzyl)oxy)phenol,CCOC1=CC=CC=C1OC2=CN=C(N=C2C3=C(C=C(C=C3)OCC4=CC(=CC=C4)Cl)O)N,,,,,,
94,1960095,"(5Z)-5-[[5-(4-chlorophenyl)furan-2-yl]methylidene]-3-(3-methoxypropyl)-2-sulfanylidene-1,3-thiazolidin-4-one",COCCCN1C(=O)/C(=C/C2=CC=C(O2)C3=CC=C(C=C3)Cl)/SC1=S,,,,,,
95,1960096,"(5E)-5-{[5-(4-chlorophenyl)furan-2-yl]methylidene}-3-(3-methoxypropyl)-2-thioxo-1,3-thiazolidin-4-one",COCCCN1C(=O)/C(=C\C2=CC=C(O2)C3=CC=C(C=C3)Cl)/SC1=S,,,,,,
96,1960097,"3-(4-chlorobenzyl)-11-(2-methylphenyl)-3,11-dihydro-4H-pyrimido[5',4':4,5]pyrrolo[2,3-b]quinoxalin-4-one",CC1=CC=CC=C1N2C3=C(C4=NC5=CC=CC=C5N=C42)C(=O)N(C=N3)CC6=CC=C(C=C6)Cl,,,,,,
97,1960098,CID 1960098,CN1C2=C(C(=O)N(C1=O)CC3=CC=C(C=C3)Cl)[N+]4=C(N2)N(CC4)C5=CC(=CC=C5)OC,,,,,,
98,1960099,"N'-[2-(methylsulfanyl)-5,6,7,8-tetrahydro[1]benzothieno[2,3-d]pyrimidin-4-yl]-1-benzofuran-2-carbohydrazide",CSC1=NC(=C2C3=C(CCCC3)SC2=N1)NNC(=O)C4=CC5=CC=CC=C5O4,,,,,,
99,1960100,"(15S)-15-methyl-N-(2-methylpropyl)-10-thia-3,5,6,8-tetrazatetracyclo[7.7.0.02,6.011,16]hexadeca-1(9),2,4,7,11(16)-pentaene-4-carboxamide",C[C@H]1CCCC2=C1C3=C(S2)N=CN4C3=NC(=N4)C(=O)NCC(C)C,,,,,,
100,1960101,"2-(6,6-dimethyl-5,8-dihydro-6H-pyrano[4',3':4,5]thieno[2,3-d]pyrimidin-4-yl)-N-phenylhydrazinecarbothioamide",CC1(CC2=C(CO1)SC3=NC=NC(=C23)NNC(=S)NC4=CC=CC=C4)C,,,,,,
101,1960102,"(15R)-15-methyl-N-(2-methylpropyl)-10-thia-3,5,6,8-tetrazatetracyclo[7.7.0.02,6.011,16]hexadeca-1(9),2,4,7,11(16)-pentaene-4-carboxamide",C[C@@H]1CCCC2=C1C3=C(S2)N=CN4C3=NC(=N4)C(=O)NCC(C)C,,,,,,
102,1960103,CID 1960103,CCCCCCCCCSC1=[N+](C2=C(N1)N(C(=O)NC2=O)C)CC3=CC=C(C=C3)Cl,,,,,,
103,1960104,"Diethyl-[2-(10-thia-3,5,6,8-tetrazatetracyclo[7.6.0.02,6.011,15]pentadeca-1(9),2,4,7,11(15)-pentaene-4-carbonylamino)ethyl]azanium",CC[NH+](CC)CCNC(=O)C1=NN2C=NC3=C(C2=N1)C4=C(S3)CCC4,,,,,,
104,1960105,"N-[2-(diethylamino)ethyl]-10-thia-3,5,6,8-tetrazatetracyclo[7.6.0.02,6.011,15]pentadeca-1(9),2,4,7,11(15)-pentaene-4-carboxamide",CCN(CC)CCNC(=O)C1=NN2C=NC3=C(C2=N1)C4=C(S3)CCC4,,,,,,
105,1960106,"(3E)-4-imino-7,8-dimethyl-3-(3,4,5-trimethoxybenzylidene)-3,4-dihydro-2H-pyrimido[2,1-b][1,3]benzothiazol-2-one",CC1=CC2=C(C=C1C)SC3=NC(=O)/C(=C/C4=CC(=C(C(=C4)OC)OC)OC)/C(=N)N23,,,,,,
106,1960107,"(4R)-6-ethylsulfanyl-4-(2-methoxyphenyl)-2-oxo-3,4-dihydro-1H-pyridine-5-carbonitrile",CCSC1=C([C@H](CC(=O)N1)C2=CC=CC=C2OC)C#N,,,,,,
107,1960108,CID 1960108,CC1=CC2=C(C=C1C)SC3=NC(=O)/C(=C\C4=CC(=C(C(=C4)OC)OC)OC)/C(=N)N23,,,,,,
108,1960109,(Z)-N'-(3-(5-benzylidene-4-oxo-2-thioxothiazolidin-3-yl)propanoyl)-2-methoxybenzohydrazide,COC1=CC=CC=C1C(=O)NNC(=O)CCN2C(=O)/C(=C/C3=CC=CC=C3)/SC2=S,,,,,,
109,1960110,(3R)-3-hydroxy-3-[2-(2-methoxyphenyl)-2-oxoethyl]-1-(2-phenylethyl)indol-2-one,COC1=CC=CC=C1C(=O)C[C@]2(C3=CC=CC=C3N(C2=O)CCC4=CC=CC=C4)O,,,,,,
110,1960111,2-Methoxy-benzoic acid N'-[3-(5-benzylidene-4-oxo-2-thioxo-thiazolidin-3-yl)-propionyl]-hydrazide,COC1=CC=CC=C1C(=O)NNC(=O)CCN2C(=O)/C(=C\C3=CC=CC=C3)/SC2=S,,,,,,
111,1960112,(3S)-3-hydroxy-3-[2-(2-methoxyphenyl)-2-oxoethyl]-1-(2-phenylethyl)indol-2-one,COC1=CC=CC=C1C(=O)C[C@@]2(C3=CC=CC=C3N(C2=O)CCC4=CC=CC=C4)O,,,,,,
112,1960113,CID 1960113,CN1C2=C(C(=O)N(C1=O)C)[N+](=C(N2)C[NH+]3CCN(CC3)C4=CC=CC=C4)CCC5=CC=CC=C5,,,,,,
113,1960114,CID 1960114,CN1C2=C(C(=O)N(C1=O)C)[N+](=C(N2)CN3CCN(CC3)C4=CC=CC=C4)CCC5=CC=CC=C5,,,,,,
