,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
40,1950041,CID 1950041,C[NH2+]CCCNC1=[N+](C2=C(N1)N(C(=O)N(C2=O)C)C)CC3=CC=C(C=C3)Cl,,,,,,
41,1950042,CID 1950042,CNCCCNC1=[N+](C2=C(N1)N(C(=O)N(C2=O)C)C)CC3=CC=C(C=C3)Cl,,,,,,
42,1950043,"tert-butyl [(1S)-1-{5-[(3-chlorobenzyl)sulfanyl]-1,3,4-oxadiazol-2-yl}-3-methylbutyl]carbamate",CC(C)C[C@@H](C1=NN=C(O1)SCC2=CC(=CC=C2)Cl)NC(=O)OC(C)(C)C,,,,,,
43,1950044,"N-(2,4-dichlorophenyl)-2-[(7-methyl-4-oxo-2,3-dihydro-1H-cyclopenta[c]chromen-9-yl)oxy]acetamide",CC1=CC2=C(C3=C(CCC3)C(=O)O2)C(=C1)OCC(=O)NC4=C(C=C(C=C4)Cl)Cl,,,,,,
44,1950045,"(3S)-1-(furan-2-ylmethyl)-6,6-dimethyl-3-(5-methyl-3-oxo-2-phenyl-1H-pyrazol-4-yl)-3-(trifluoromethyl)-5,7-dihydroindole-2,4-dione",CC1=C(C(=O)N(N1)C2=CC=CC=C2)[C@]3(C4=C(CC(CC4=O)(C)C)N(C3=O)CC5=CC=CO5)C(F)(F)F,,,,,,
45,1950046,"(3R)-1-(furan-2-ylmethyl)-6,6-dimethyl-3-(5-methyl-3-oxo-2-phenyl-1H-pyrazol-4-yl)-3-(trifluoromethyl)-5,7-dihydroindole-2,4-dione",CC1=C(C(=O)N(N1)C2=CC=CC=C2)[C@@]3(C4=C(CC(CC4=O)(C)C)N(C3=O)CC5=CC=CO5)C(F)(F)F,,,,,,
46,1950047,CID 1950047,CCN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)C(=O)[O-])CSC3=NC(=CC(=N3)C)C,,,,,,
47,1950048,"4-[[2-[[5-[(4,6-Dimethylpyrimidin-2-yl)sulfanylmethyl]-4-ethyl-1,2,4-triazol-3-yl]sulfanyl]acetyl]amino]benzoic acid",CCN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)C(=O)O)CSC3=NC(=CC(=N3)C)C,,,,,,
48,1950049,"(5E)-2-(4-fluorophenyl)-5-(4-propoxybenzylidene)[1,3]thiazolo[3,2-b][1,2,4]triazol-6(5H)-one",CCCOC1=CC=C(C=C1)/C=C/2\C(=O)N3C(=NC(=N3)C4=CC=C(C=C4)F)S2,,,,,,
49,1950050,"(5Z)-2-(4-fluorophenyl)-5-(4-propoxybenzylidene)[1,3]thiazolo[3,2-b][1,2,4]triazol-6(5H)-one",CCCOC1=CC=C(C=C1)/C=C\2/C(=O)N3C(=NC(=N3)C4=CC=C(C=C4)F)S2,,,,,,
50,1950051,CID 1950051,COCCN1[C@H]([C@@H](C(=O)C1=O)C(=O)C2=CC3=C(C=C2)OCCO3)C4=CC(=CC=C4)OCC5=CC=CC=C5,,,,,,
51,1950052,CID 1950052,COC1=CC(=C(C(=C1)OC)C=NNC(=O)CSC2=[N+](C3=CC=CC=C3N2)CC4=CC=CC=C4Cl)OC,,,,,,
52,1950053,CID 1950053,CCOC1=C(C=CC(=C1)[C@H]2[C@@H](C(=O)C(=O)N2CC3=C[NH+]=CC=C3)C(=O)C4=CC(=C(C=C4)OCC(C)C)C)O,,,,,,
53,1950054,CID 1950054,CCOC1=C(C=CC(=C1)[C@H]2[C@@H](C(=O)C(=O)N2CC3=CN=CC=C3)C(=O)C4=CC(=C(C=C4)OCC(C)C)C)O,,,,,,
54,1950055,CID 1950055,COCCN1[C@@H]([C@H](C(=O)C1=O)C(=O)C2=CC3=C(C=C2)OCCO3)C4=CC(=CC=C4)OCC5=CC=CC=C5,,,,,,
55,1950056,"(5Z)-5-[(1-benzyl-1,2,3,4-tetrahydroquinolin-6-yl)methylidene]-6-hydroxy-2-sulfanylpyrimidin-4(5H)-one",C1CC2=C(C=CC(=C2)C=C3C(=O)NC(=S)NC3=O)N(C1)CC4=CC=CC=C4,,,,,,
56,1950057,"2-{[5-(furan-2-yl)-4-(prop-2-en-1-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(4-methylphenyl)acetamide",CC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2CC=C)C3=CC=CO3,,,,,,
57,1950058,"N-(2,6-dibromo-4-methylphenyl)-2-[(4-methyl-5-thiophen-2-yl-1,2,4-triazol-3-yl)sulfanyl]acetamide",CC1=CC(=C(C(=C1)Br)NC(=O)CSC2=NN=C(N2C)C3=CC=CS3)Br,,,,,,
58,1950059,CID 1950059,CCOC1=C(C=CC(=C1)[C@@H]2[C@H](C(=O)C(=O)N2CC3=C[NH+]=CC=C3)C(=O)C4=CC(=C(C=C4)OCC(C)C)C)O,,,,,,
59,1950060,CID 1950060,CCOC1=C(C=CC(=C1)[C@@H]2[C@H](C(=O)C(=O)N2CC3=CN=CC=C3)C(=O)C4=CC(=C(C=C4)OCC(C)C)C)O,,,,,,
60,1950061,6-iodo-3-(4-methoxyphenyl)-2-(pentylsulfanyl)quinazolin-4(3H)-one,CCCCCSC1=NC2=C(C=C(C=C2)I)C(=O)N1C3=CC=C(C=C3)OC,,,,,,
61,1950062,"Ethyl [(6-bromo-3-ethyl-4-oxo-3,4-dihydroquinazolin-2-yl)sulfanyl]acetate",CCN1C(=O)C2=C(C=CC(=C2)Br)N=C1SCC(=O)OCC,,,,,,
62,1950063,"4,6-Dibromo-2-(3-methylphenyl)-1,3-benzoxazol-5-amine",CC1=CC(=CC=C1)C2=NC3=C(C(=C(C=C3O2)Br)N)Br,,,,,,
63,1950064,"heptyl 2-amino-1-(2-methylpropyl)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",CCCCCCCOC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CC(C)C)N,,,,,,
64,1950065,"N-(4-methylphenyl)-2-{[4-(prop-2-en-1-yl)-5-(pyridin-2-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",CC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2CC=C)C3=CC=CC=N3,,,,,,
65,1950066,"(E)-6-(4-(benzyloxy)-3-methoxybenzylidene)-3-(2-chlorophenyl)thiazolo[2,3-c][1,2,4]triazol-5(6H)-one",COC1=C(C=CC(=C1)/C=C/2\C(=O)N3C(=NN=C3S2)C4=CC=CC=C4Cl)OCC5=CC=CC=C5,,,,,,
66,1950067,"(6Z)-6-[4-(benzyloxy)-3-methoxybenzylidene]-3-(2-chlorophenyl)[1,3]thiazolo[2,3-c][1,2,4]triazol-5(6H)-one",COC1=C(C=CC(=C1)/C=C\2/C(=O)N3C(=NN=C3S2)C4=CC=CC=C4Cl)OCC5=CC=CC=C5,,,,,,
67,1950068,"6-(5-Bromofuran-2-yl)-3-(3-methoxyphenyl)[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole",COC1=CC=CC(=C1)C2=NN=C3N2N=C(S3)C4=CC=C(O4)Br,,,,,,
68,1950069,"2-amino-N-cyclopentyl-1-[[4-(dimethylamino)phenyl]methylideneamino]pyrrolo[3,2-b]quinoxaline-3-carboxamide",CN(C)C1=CC=C(C=C1)C=NN2C(=C(C3=NC4=CC=CC=C4N=C32)C(=O)NC5CCCC5)N,,,,,,
69,1950070,CID 1950070,CC1=NC=C(C=C1)C(=O)NN=CC2=CC=CC=C2OCC(=O)[O-],,,,,,
70,1950071,"butyl 2-[[(Z)-2-cyano-3-(furan-2-yl)prop-2-enoyl]amino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate",CCCCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)/C(=C\C3=CC=CO3)/C#N,,,,,,
71,1950072,"(6R,6aS)-6-[4-(diethylamino)phenyl]-5-(4-methoxybenzoyl)-9,9-dimethyl-6,6a,8,11-tetrahydrobenzo[b][1,4]benzodiazepin-7-one",CCN(CC)C1=CC=C(C=C1)[C@H]2[C@@H]3C(=O)CC(C=C3NC4=CC=CC=C4N2C(=O)C5=CC=C(C=C5)OC)(C)C,,,,,,
72,1950073,"(E)-butyl 2-(2-cyano-3-(furan-2-yl)acrylamido)-4,5,6,7-tetrahydrobenzo[b]thiophene-3-carboxylate",CCCCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)/C(=C/C3=CC=CO3)/C#N,,,,,,
73,1950074,CID 1950074,CC1=C(C=CC(=C1)C(=O)[C@H]2[C@@H](N(C(=O)C2=O)C3=NC(=C(S3)C(=O)OC)C)C4=CC=C(C=C4)C(C)(C)C)OC,,,,,,
74,1950075,CID 1950075,CCN(CC)C1=CC=C(C=C1)[C@@H]2[C@H]3C(=O)CC(C=C3NC4=CC=CC=C4N2C(=O)C5=CC=C(C=C5)OC)(C)C,,,,,,
75,1950076,CID 1950076,C=C([C@H]1C(=O)NC(=O)N(C1=O)C2=CC=CC=C2)NCCC3=CCCCC3,,,,,,
76,1950077,CID 1950077,CC1=C(C=CC(=C1)C(=O)[C@@H]2[C@H](N(C(=O)C2=O)C3=NC(=C(S3)C(=O)OC)C)C4=CC=C(C=C4)C(C)(C)C)OC,,,,,,
77,1950078,"N-(2,4-difluorophenyl)-2-({4-methyl-3-oxo-8-thia-4,6-diazatricyclo[7.4.0.0^{2,7}]trideca-1(9),2(7),5-trien-5-yl}sulfanyl)acetamide",CN1C(=O)C2=C(N=C1SCC(=O)NC3=C(C=C(C=C3)F)F)SC4=C2CCCC4,,,,,,
78,1950079,CID 1950079,CC(=O)OC1=CC=C(C=C1)C(=O)[C@@H]2[C@@H]3[C@H]([C@H]4N2C5=CC=CC=C5C=C4)C(=O)N(C3=O)CCC6=CC=CC=C6,,,,,,
79,1950080,"ethyl (3Z)-3-(2-{[1-(4-amino-1,2,5-oxadiazol-3-yl)-5-methyl-1H-1,2,3-triazol-4-yl]carbonyl}hydrazinylidene)-2-oxo-2,3-dihydro-1H-indole-1-carboxylate",CCOC(=O)N1C2=CC=CC=C2C(=C1O)N=NC(=O)C3=C(N(N=N3)C4=NON=C4N)C,,,,,,
80,1950081,"N-(3-fluoro-4-methylphenyl)-2-{[4-(furan-2-ylmethyl)-5-(pyridin-3-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",CC1=C(C=C(C=C1)NC(=O)CSC2=NN=C(N2CC3=CC=CO3)C4=CN=CC=C4)F,,,,,,
81,1950082,CID 1950082,COC1=CC=C(C=C1)[C@H]2C=C(NN2C(=O)C3=CC=CC=C3)C4=C(C=CC(=C4)Cl)OC(=O)C5=CC=CC=C5,,,,,,
82,1950083,"N,N-bis(2-methoxyethyl)-2-thieno[3,2-b][1]benzothiolecarboxamide",COCCN(CCOC)C(=O)C1=CC2=C(S1)C3=CC=CC=C3S2,,,,,,
83,1950084,CID 1950084,COC1=CC=C(C=C1)[C@@H]2C=C(NN2C(=O)C3=CC=CC=C3)C4=C(C=CC(=C4)Cl)OC(=O)C5=CC=CC=C5,,,,,,
84,1950085,"(2Z)-2-[(5R)-5-[(2,3-dichlorophenyl)methyl]-4-oxo-3-phenyl-1,3-thiazolidin-2-ylidene]-3-morpholin-4-yl-3-oxopropanenitrile",C1COCCN1C(=O)/C(=C\2/N(C(=O)[C@H](S2)CC3=C(C(=CC=C3)Cl)Cl)C4=CC=CC=C4)/C#N,,,,,,
85,1950086,"(2E)-2-[(5R)-5-[(2,3-dichlorophenyl)methyl]-4-oxo-3-phenyl-1,3-thiazolidin-2-ylidene]-3-morpholin-4-yl-3-oxopropanenitrile",C1COCCN1C(=O)/C(=C/2\N(C(=O)[C@H](S2)CC3=C(C(=CC=C3)Cl)Cl)C4=CC=CC=C4)/C#N,,,,,,
86,1950087,"(2Z)-2-[(5S)-5-[(2,3-dichlorophenyl)methyl]-4-oxo-3-phenyl-1,3-thiazolidin-2-ylidene]-3-morpholin-4-yl-3-oxopropanenitrile",C1COCCN1C(=O)/C(=C\2/N(C(=O)[C@@H](S2)CC3=C(C(=CC=C3)Cl)Cl)C4=CC=CC=C4)/C#N,,,,,,
87,1950088,"(2E)-2-[(5S)-5-[(2,3-dichlorophenyl)methyl]-4-oxo-3-phenyl-1,3-thiazolidin-2-ylidene]-3-morpholin-4-yl-3-oxopropanenitrile",C1COCCN1C(=O)/C(=C/2\N(C(=O)[C@@H](S2)CC3=C(C(=CC=C3)Cl)Cl)C4=CC=CC=C4)/C#N,,,,,,
88,1950089,CID 1950089,CC1=CC=C(C=C1)/C=C\C(=O)N(CC2=CC=CS2)[C@@H]3CCS(=O)(=O)C3,,,,,,
89,1950090,3-bromo-5-chloro-N-{3-chloro-4-[(1-chloronaphthalen-2-yl)oxy]phenyl}-2-hydroxybenzamide,C1=CC=C2C(=C1)C=CC(=C2Cl)OC3=C(C=C(C=C3)NC(=O)C4=C(C(=CC(=C4)Cl)Br)O)Cl,,,,,,
90,1950091,"(E)-N-[(3R)-1,1-dioxothiolan-3-yl]-3-(4-methylphenyl)-N-(thiophen-2-ylmethyl)prop-2-enamide",CC1=CC=C(C=C1)/C=C/C(=O)N(CC2=CC=CS2)[C@@H]3CCS(=O)(=O)C3,,,,,,
91,1950092,CID 1950092,CC1=CC(=CC=C1)NC(=O)/C(=C/2\N(C(=O)[C@H](S2)CC3=CC=C(C=C3)Cl)C4=CC=CC=C4)/C#N,,,,,,
92,1950093,CID 1950093,CC1(CC2=C(CO1)C(=[N+]3CCCC3)N=C4C2=C5C(=C(N=CN5)NCCCOC)S4)C,,,,,,
93,1950094,"(2Z)-2-[(5R)-5-[(4-chlorophenyl)methyl]-4-oxo-3-phenyl-1,3-thiazolidin-2-ylidene]-2-cyano-N-(3-methylphenyl)acetamide",CC1=CC(=CC=C1)NC(=O)/C(=C\2/N(C(=O)[C@H](S2)CC3=CC=C(C=C3)Cl)C4=CC=CC=C4)/C#N,,,,,,
94,1950095,1-(4-Chlorophenyl)-2-(4-quinoxalin-2-ylphenoxy)ethanone,C1=CC=C2C(=C1)N=CC(=N2)C3=CC=C(C=C3)OCC(=O)C4=CC=C(C=C4)Cl,,,,,,
95,1950096,CID 1950096,CC1=CC(=CC=C1)NC(=O)/C(=C/2\N(C(=O)[C@@H](S2)CC3=CC=C(C=C3)Cl)C4=CC=CC=C4)/C#N,,,,,,
96,1950097,"(2Z)-2-[(5S)-5-[(4-chlorophenyl)methyl]-4-oxo-3-phenyl-1,3-thiazolidin-2-ylidene]-2-cyano-N-(3-methylphenyl)acetamide",CC1=CC(=CC=C1)NC(=O)/C(=C\2/N(C(=O)[C@@H](S2)CC3=CC=C(C=C3)Cl)C4=CC=CC=C4)/C#N,,,,,,
97,1950098,"(5R,7S)-5,7-bis(4-ethoxyphenyl)-4,5,6,7-tetrahydro-[1,2,4]triazolo[1,5-a]pyrimidine",CCOC1=CC=C(C=C1)[C@H]2C[C@H](N3C(=NC=N3)N2)C4=CC=C(C=C4)OCC,,,,,,
98,1950099,CID 1950099,C1=CC(=C(C(=C1)Cl)Cl)NC(=O)C(=O)NCC2=CC=[NH+]C=C2,,,,,,
99,1950100,"N-(2,3-dichlorophenyl)-N'-(pyridin-4-ylmethyl)ethanediamide",C1=CC(=C(C(=C1)Cl)Cl)NC(=O)C(=O)NCC2=CC=NC=C2,,,,,,
100,1950101,"(5S,7S)-5,7-bis(4-ethoxyphenyl)-4,5,6,7-tetrahydro-[1,2,4]triazolo[1,5-a]pyrimidine",CCOC1=CC=C(C=C1)[C@@H]2C[C@H](N3C(=NC=N3)N2)C4=CC=C(C=C4)OCC,,,,,,
101,1950102,"(5R,7R)-5,7-bis(4-ethoxyphenyl)-4,5,6,7-tetrahydro-[1,2,4]triazolo[1,5-a]pyrimidine",CCOC1=CC=C(C=C1)[C@H]2C[C@@H](N3C(=NC=N3)N2)C4=CC=C(C=C4)OCC,,,,,,
102,1950103,Diethyl 2-[(2-aminoanilino)methylene]malonate,CCOC(=O)C(=CNC1=CC=CC=C1N)C(=O)OCC,,,,,,
103,1950104,"(5S,7R)-5,7-bis(4-ethoxyphenyl)-4,5,6,7-tetrahydro-[1,2,4]triazolo[1,5-a]pyrimidine",CCOC1=CC=C(C=C1)[C@@H]2C[C@@H](N3C(=NC=N3)N2)C4=CC=C(C=C4)OCC,,,,,,
104,1950105,"N,N'-bis(2,4-dimethylphenyl)-6-[4-(4-fluorophenyl)piperazin-1-yl]-1,3,5-triazine-2,4-diamine",CC1=CC(=C(C=C1)NC2=NC(=NC(=N2)N3CCN(CC3)C4=CC=C(C=C4)F)NC5=C(C=C(C=C5)C)C)C,,,,,,
105,1950106,"1-(4-amino-1,2,5-oxadiazol-3-yl)-5-(4-methylphenyl)-N-[[4-(trifluoromethyl)phenyl]methylideneamino]triazole-4-carboxamide",CC1=CC=C(C=C1)C2=C(N=NN2C3=NON=C3N)C(=O)NN=CC4=CC=C(C=C4)C(F)(F)F,,,,,,
106,1950107,CID 1950107,C/C=C(\[C@H]1C(=O)NC(=O)N(C1=O)C2=CC=CC=C2)/N[C@H]3CCCC[C@@H]3[NH3+],,,,,,
107,1950108,CID 1950108,C/C=C(\[C@H]1C(=O)NC(=O)N(C1=O)C2=CC=CC=C2)/N[C@H]3CCCC[C@@H]3N,,,,,,
108,1950109,CID 1950109,C=C(C1=CC=CC=C1)NNC(=O)CSC2=NN=C(S2)SCC3=CC=C(C=C3)Cl,,,,,,
