,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
13,1985014,CID 1985014,CCCOC1=CC=C(C=C1)C2=NN(C=C2/C=C/3\C(=O)N(C(=S)S3)C[C@H]4CCCO4)C5=CC=CC=C5,,,,,,
14,1985015,"N-(2-bromo-4,6-difluorophenyl)-2-{[5-(4-chlorophenyl)thieno[2,3-d]pyrimidin-4-yl]sulfanyl}acetamide",C1=CC(=CC=C1C2=CSC3=C2C(=NC=N3)SCC(=O)NC4=C(C=C(C=C4Br)F)F)Cl,,,,,,
15,1985016,"2-amino-N-[(2R)-butan-2-yl]-1-(3-methoxyphenyl)pyrrolo[3,2-b]quinoxaline-3-carboxamide",CC[C@@H](C)NC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)C4=CC(=CC=C4)OC)N,,,,,,
16,1985017,"(5Z)-3-[[(2R)-oxolan-2-yl]methyl]-5-[[1-phenyl-3-(4-propoxyphenyl)pyrazol-4-yl]methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",CCCOC1=CC=C(C=C1)C2=NN(C=C2/C=C\3/C(=O)N(C(=S)S3)C[C@H]4CCCO4)C5=CC=CC=C5,,,,,,
17,1985018,"2-amino-N-[(2S)-butan-2-yl]-1-(3-methoxyphenyl)pyrrolo[3,2-b]quinoxaline-3-carboxamide",CC[C@H](C)NC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)C4=CC(=CC=C4)OC)N,,,,,,
18,1985019,CID 1985019,CC(C)COP(=O)(C1=CC=C(C=C1)N(C)C)[C@@H](C2=C(C=C(C=C2)Cl)Cl)O,,,,,,
19,1985020,CID 1985020,CCCOC1=CC=C(C=C1)C2=NN(C=C2/C=C/3\C(=O)N(C(=S)S3)C[C@@H]4CCCO4)C5=CC=CC=C5,,,,,,
20,1985021,"(5Z)-3-[[(2S)-oxolan-2-yl]methyl]-5-[[1-phenyl-3-(4-propoxyphenyl)pyrazol-4-yl]methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",CCCOC1=CC=C(C=C1)C2=NN(C=C2/C=C\3/C(=O)N(C(=S)S3)C[C@@H]4CCCO4)C5=CC=CC=C5,,,,,,
21,1985022,CID 1985022,CC(C)COP(=O)(C1=CC=C(C=C1)N(C)C)[C@H](C2=C(C=C(C=C2)Cl)Cl)O,,,,,,
22,1985023,CID 1985023,CCC1=CC=C(C=C1)/C=C/2\C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=C(C=C3)C(=O)[O-],,,,,,
23,1985024,CID 1985024,CCC1=CC=C(C=C1)/C=C/2\C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=C(C=C3)C(=O)O,,,,,,
24,1985025,"(5S)-5-[(E)-1-[3-(dimethylamino)anilino]prop-1-enyl]-1-(2-methylphenyl)-1,3-diazinane-2,4,6-trione",C/C=C(\[C@H]1C(=O)NC(=O)N(C1=O)C2=CC=CC=C2C)/NC3=CC(=CC=C3)N(C)C,,,,,,
25,1985026,"4-[4-[(5Z)-5-[(4-ethylphenyl)methylidene]-4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]butanoylamino]benzoate",CCC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=C(C=C3)C(=O)[O-],,,,,,
26,1985027,"4-[4-[(5Z)-5-[(4-ethylphenyl)methylidene]-4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]butanoylamino]benzoic acid",CCC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=C(C=C3)C(=O)O,,,,,,
27,1985028,"4-Acetylphenyl 4-(5-phenyl-1,3,4-oxadiazol-2-yl)benzoate",CC(=O)C1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)C3=NN=C(O3)C4=CC=CC=C4,,,,,,
28,1985029,CID 1985029,CCCC/C=C\NNC(=O)COC1=CC=C(C=C1)C2=[NH+]C3=C(C=C(C=C3)Br)C(=C2)C4=CC=CC=C4,,,,,,
29,1985030,CID 1985030,CCCC/C=C\NNC(=O)COC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C4=CC=CC=C4,,,,,,
30,1985031,"9-(4-bromophenyl)-2-ethoxy-7,7-dimethyl-10-thioxo-9,10-dihydro-7H-pyrrolo[3,2,1-ij][1,2]thiazolo[5,4-c]quinoline-4,5-dione",CCOC1=CC2=C3C(=C1)C(=O)C(=O)N3C(C4=C2C(=S)N(S4)C5=CC=C(C=C5)Br)(C)C,,,,,,
31,1985032,"N-[(4S)-1-(4-fluorophenyl)-2,5-dioxo-4-(trifluoromethyl)imidazolidin-4-yl]furan-2-carboxamide",C1=COC(=C1)C(=O)N[C@]2(C(=O)N(C(=O)N2)C3=CC=C(C=C3)F)C(F)(F)F,,,,,,
32,1985033,"N-[(4R)-1-(4-fluorophenyl)-2,5-dioxo-4-(trifluoromethyl)imidazolidin-4-yl]furan-2-carboxamide",C1=COC(=C1)C(=O)N[C@@]2(C(=O)N(C(=O)N2)C3=CC=C(C=C3)F)C(F)(F)F,,,,,,
33,1985034,"2-ethylbutyl 2-amino-1-(2-methoxyethyl)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",CCC(CC)COC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CCOC)N,,,,,,
34,1985035,"(5Z)-5-{[(1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]methylidene}-1-(2-methylphenyl)pyrimidine-2,4,6(1H,3H,5H)-trione",CC1=CC=CC=C1N2C(=C(C(=O)NC2=O)C=NC3=C(N(N(C3=O)C4=CC=CC=C4)C)C)O,,,,,,
35,1985036,"tert-butyl N-[(1S)-1-[5-[2-(2,4-dimethylanilino)-2-oxoethyl]sulfanyl-1,3,4-oxadiazol-2-yl]-2-methylpropyl]carbamate",CC1=CC(=C(C=C1)NC(=O)CSC2=NN=C(O2)[C@H](C(C)C)NC(=O)OC(C)(C)C)C,,,,,,
36,1985037,CID 1985037,CCCCCCOC1=C(C=C(C=C1)[C@H]2N3[C@H](C=C(N3)C4=CC=CS4)C5=C(O2)C=CC(=C5)Br)OC,,,,,,
37,1985038,"2-[5-(4-chlorophenyl)thieno[2,3-d]pyrimidin-4-yl]sulfanyl-N-[3-(trifluoromethyl)phenyl]acetamide",C1=CC(=CC(=C1)NC(=O)CSC2=NC=NC3=C2C(=CS3)C4=CC=C(C=C4)Cl)C(F)(F)F,,,,,,
38,1985039,"(5R,7S)-3-chloro-5-phenyl-7-(trifluoromethyl)-N-[2-(trifluoromethyl)phenyl]-4,5,6,7-tetrahydropyrazolo[1,5-a]pyrimidine-2-carboxamide",C1[C@@H](NC2=C(C(=NN2[C@@H]1C(F)(F)F)C(=O)NC3=CC=CC=C3C(F)(F)F)Cl)C4=CC=CC=C4,,,,,,
39,1985040,"6-(4-Tert-butylphenyl)-3-(3-methylphenyl)[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole",CC1=CC(=CC=C1)C2=NN=C3N2N=C(S3)C4=CC=C(C=C4)C(C)(C)C,,,,,,
40,1985041,CID 1985041,CC1=CC=C(C=C1)NC(=O)C(=C2N(C(=O)/C(=C/C3=CC=CC=C3C)/S2)C4=CC=C(C=C4)C)C#N,,,,,,
41,1985042,"(5S,7S)-3-chloro-5-phenyl-7-(trifluoromethyl)-N-[2-(trifluoromethyl)phenyl]-4,5,6,7-tetrahydropyrazolo[1,5-a]pyrimidine-2-carboxamide",C1[C@H](NC2=C(C(=NN2[C@@H]1C(F)(F)F)C(=O)NC3=CC=CC=C3C(F)(F)F)Cl)C4=CC=CC=C4,,,,,,
42,1985043,CID 1985043,CC1=CC=C(C=C1)NC(=O)/C(=C\2/N(C(=O)/C(=C/C3=CC=CC=C3C)/S2)C4=CC=C(C=C4)C)/C#N,,,,,,
43,1985044,"(5R,7R)-3-chloro-5-phenyl-7-(trifluoromethyl)-N-[2-(trifluoromethyl)phenyl]-4,5,6,7-tetrahydropyrazolo[1,5-a]pyrimidine-2-carboxamide",C1[C@@H](NC2=C(C(=NN2[C@H]1C(F)(F)F)C(=O)NC3=CC=CC=C3C(F)(F)F)Cl)C4=CC=CC=C4,,,,,,
44,1985045,CID 1985045,CC1=CC=C(C=C1)NC(=O)/C(=C/2\N(C(=O)/C(=C\C3=CC=CC=C3C)/S2)C4=CC=C(C=C4)C)/C#N,,,,,,
45,1985046,"(5S,7R)-3-chloro-5-phenyl-7-(trifluoromethyl)-N-[2-(trifluoromethyl)phenyl]-4,5,6,7-tetrahydropyrazolo[1,5-a]pyrimidine-2-carboxamide",C1[C@H](NC2=C(C(=NN2[C@H]1C(F)(F)F)C(=O)NC3=CC=CC=C3C(F)(F)F)Cl)C4=CC=CC=C4,,,,,,
46,1985047,"(2Z)-2-cyano-2-[(5E)-5-(2-methylbenzylidene)-3-(4-methylphenyl)-4-oxo-1,3-thiazolidin-2-ylidene]-N-(4-methylphenyl)ethanamide",CC1=CC=C(C=C1)NC(=O)/C(=C\2/N(C(=O)/C(=C\C3=CC=CC=C3C)/S2)C4=CC=C(C=C4)C)/C#N,,,,,,
47,1985048,"3,5-bis(benzylsulfanyl)-10,10-dimethyl-10,11-dihydro-8H-pyrano[4',3':4,5]thieno[3,2-e][1,2,4]triazolo[4,3-c]pyrimidine",CC1(CC2=C(CO1)SC3=C2C4=NN=C(N4C(=N3)SCC5=CC=CC=C5)SCC6=CC=CC=C6)C,,,,,,
48,1985049,"(4E)-2-(2-bromophenyl)-4-(thiophen-2-ylmethylidene)-1,3-oxazol-5-one",C1=CC=C(C(=C1)C2=N/C(=C/C3=CC=CS3)/C(=O)O2)Br,,,,,,
49,1985050,CID 1985050,COC1=C(C=C(C=C1)/C=C\2/NN3C(=N)/C(=C/C4=CNC5=CC=CC=C54)/C(=O)N=C3S2)OC,,,,,,
50,1985051,"(4Z)-2-(2-bromophenyl)-4-(thien-2-ylmethylene)-1,3-oxazol-5(4H)-one",C1=CC=C(C(=C1)C2=N/C(=C\C3=CC=CS3)/C(=O)O2)Br,,,,,,
51,1985052,"3-benzyl-2-(propylsulfanyl)-3H-spiro[benzo[h]quinazoline-5,1'-cyclohexan]-4(6H)-one",CCCSC1=NC2=C(C(=O)N1CC3=CC=CC=C3)C4(CCCCC4)CC5=CC=CC=C52,,,,,,
52,1985053,CID 1985053,COC1=C(C=C(C=C1)/C=C/2\NN3C(=N)/C(=C\C4=CNC5=CC=CC=C54)/C(=O)N=C3S2)OC,,,,,,
53,1985054,"(5Z)-5-{[5-(3-chlorophenyl)-2-furyl]methylene}-2-(3-methylphenyl)[1,3]thiazolo[3,2-b][1,2,4]triazol-6(5H)-one",CC1=CC(=CC=C1)C2=NN3C(=O)/C(=C/C4=CC=C(O4)C5=CC(=CC=C5)Cl)/SC3=N2,,,,,,
54,1985055,(2E)-2-cyano-3-[3-ethoxy-4-(prop-2-yn-1-yloxy)phenyl]-N-[2-(1H-indol-3-yl)ethyl]prop-2-enamide,CCOC1=C(C=CC(=C1)/C=C(\C#N)/C(=O)NCCC2=CNC3=CC=CC=C32)OCC#C,,,,,,
55,1985056,"(5E)-5-{[5-(3-chlorophenyl)furan-2-yl]methylidene}-2-(3-methylphenyl)[1,3]thiazolo[3,2-b][1,2,4]triazol-6(5H)-one",CC1=CC(=CC=C1)C2=NN3C(=O)/C(=C\C4=CC=C(O4)C5=CC(=CC=C5)Cl)/SC3=N2,,,,,,
56,1985057,(Z)-2-cyano-3-(3-ethoxy-4-prop-2-ynoxyphenyl)-N-[2-(1H-indol-3-yl)ethyl]prop-2-enamide,CCOC1=C(C=CC(=C1)/C=C(/C#N)\C(=O)NCCC2=CNC3=CC=CC=C32)OCC#C,,,,,,
57,1985058,methyl 3-[[(2S)-2-(4-benzylpiperidin-1-ium-1-yl)propanoyl]amino]-1H-indole-2-carboxylate,C[C@@H](C(=O)NC1=C(NC2=CC=CC=C21)C(=O)OC)[NH+]3CCC(CC3)CC4=CC=CC=C4,,,,,,
58,1985059,methyl 3-[[(2S)-2-(4-benzylpiperidin-1-yl)propanoyl]amino]-1H-indole-2-carboxylate,C[C@@H](C(=O)NC1=C(NC2=CC=CC=C21)C(=O)OC)N3CCC(CC3)CC4=CC=CC=C4,,,,,,
59,1985060,"(12R)-12-ethyl-12-methyl-5-propylsulfanyl-11-oxa-8-thia-4,6-diazatricyclo[7.4.0.02,7]trideca-1(9),2,4,6-tetraene-3-thiolate",CCCSC1=NC(=C2C3=C(CO[C@](C3)(C)CC)SC2=N1)[S-],,,,,,
60,1985061,"(12R)-12-ethyl-12-methyl-5-propylsulfanyl-11-oxa-8-thia-4,6-diazatricyclo[7.4.0.02,7]trideca-1(9),2(7),5-triene-3-thione",CCCSC1=NC2=C(C3=C(S2)CO[C@](C3)(C)CC)C(=S)N1,,,,,,
61,1985062,methyl 3-[[(2R)-2-(4-benzylpiperidin-1-ium-1-yl)propanoyl]amino]-1H-indole-2-carboxylate,C[C@H](C(=O)NC1=C(NC2=CC=CC=C21)C(=O)OC)[NH+]3CCC(CC3)CC4=CC=CC=C4,,,,,,
62,1985063,methyl 3-[[(2R)-2-(4-benzylpiperidin-1-yl)propanoyl]amino]-1H-indole-2-carboxylate,C[C@H](C(=O)NC1=C(NC2=CC=CC=C21)C(=O)OC)N3CCC(CC3)CC4=CC=CC=C4,,,,,,
63,1985064,"(12S)-12-ethyl-12-methyl-5-propylsulfanyl-11-oxa-8-thia-4,6-diazatricyclo[7.4.0.02,7]trideca-1(9),2,4,6-tetraene-3-thiolate",CCCSC1=NC(=C2C3=C(CO[C@@](C3)(C)CC)SC2=N1)[S-],,,,,,
64,1985065,"(12S)-12-ethyl-12-methyl-5-propylsulfanyl-11-oxa-8-thia-4,6-diazatricyclo[7.4.0.02,7]trideca-1(9),2(7),5-triene-3-thione",CCCSC1=NC2=C(C3=C(S2)CO[C@@](C3)(C)CC)C(=S)N1,,,,,,
65,1985066,benzyl-tert-butyl-[(4R)-4-(3-fluorophenyl)-4-hydroxy-4-phenylbut-2-ynyl]azanium,CC(C)(C)[NH+](CC#C[C@@](C1=CC=CC=C1)(C2=CC(=CC=C2)F)O)CC3=CC=CC=C3,,,,,,
66,1985067,(1R)-4-[benzyl(tert-butyl)amino]-1-(3-fluorophenyl)-1-phenylbut-2-yn-1-ol,CC(C)(C)N(CC#C[C@@](C1=CC=CC=C1)(C2=CC(=CC=C2)F)O)CC3=CC=CC=C3,,,,,,
67,1985068,"6,6-dimethyl-4-(methylsulfanyl)-2-(propylsulfanyl)-5,8-dihydro-6H-pyrano[4',3':4,5]thieno[2,3-d]pyrimidine",CCCSC1=NC2=C(C3=C(S2)COC(C3)(C)C)C(=N1)SC,,,,,,
68,1985069,"(5Z)-2-(2-methylphenyl)-5-(naphthalen-1-ylmethylidene)[1,3]thiazolo[3,2-b][1,2,4]triazol-6(5H)-one",CC1=CC=CC=C1C2=NN3C(=O)/C(=C/C4=CC=CC5=CC=CC=C54)/SC3=N2,,,,,,
69,1985070,benzyl-tert-butyl-[(4S)-4-(3-fluorophenyl)-4-hydroxy-4-phenylbut-2-ynyl]azanium,CC(C)(C)[NH+](CC#C[C@](C1=CC=CC=C1)(C2=CC(=CC=C2)F)O)CC3=CC=CC=C3,,,,,,
70,1985071,(1S)-4-[benzyl(tert-butyl)amino]-1-(3-fluorophenyl)-1-phenylbut-2-yn-1-ol,CC(C)(C)N(CC#C[C@](C1=CC=CC=C1)(C2=CC(=CC=C2)F)O)CC3=CC=CC=C3,,,,,,
71,1985072,CID 1985072,CC1=CC=CC=C1C2=NN3C(=O)/C(=C\C4=CC=CC5=CC=CC=C54)/SC3=N2,,,,,,
72,1985073,"N'-[1-[(5S)-1-butyl-2,4,6-trioxo-1,3-diazinan-5-yl]ethenyl]-2-hydroxybenzohydrazide",CCCCN1C(=O)[C@H](C(=O)NC1=O)C(=C)NNC(=O)C2=CC=CC=C2O,,,,,,
73,1985074,"2-(4-chlorophenyl)-3-[2-(2,5-dichlorophenoxy)ethyl]quinazolin-4(3H)-one",C1=CC=C2C(=C1)C(=O)N(C(=N2)C3=CC=C(C=C3)Cl)CCOC4=C(C=CC(=C4)Cl)Cl,,,,,,
74,1985075,"2,4-dichloro-N-[5-[(1S)-1-phenylpropyl]-1,3,4-thiadiazol-2-yl]benzamide",CC[C@@H](C1=CC=CC=C1)C2=NN=C(S2)NC(=O)C3=C(C=C(C=C3)Cl)Cl,,,,,,
75,1985076,"2,4-dichloro-N-[5-[(1R)-1-phenylpropyl]-1,3,4-thiadiazol-2-yl]benzamide",CC[C@H](C1=CC=CC=C1)C2=NN=C(S2)NC(=O)C3=C(C=C(C=C3)Cl)Cl,,,,,,
76,1985077,"N'-[1-[(5R)-1-butyl-2,4,6-trioxo-1,3-diazinan-5-yl]ethenyl]-2-hydroxybenzohydrazide",CCCCN1C(=O)[C@@H](C(=O)NC1=O)C(=C)NNC(=O)C2=CC=CC=C2O,,,,,,
77,1985078,"6-(3-bromophenyl)-3-(4-chlorophenyl)-5H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine",C1=CC(=CC(=C1)Br)C2=CSC3=NN=C(N3N2)C4=CC=C(C=C4)Cl,,,,,,
78,1985079,ethyl N-[[4-[2-(4-chlorophenyl)sulfanylethoxy]-3-methoxyphenyl]methylideneamino]carbamate,CCOC(=O)NN=CC1=CC(=C(C=C1)OCCSC2=CC=C(C=C2)Cl)OC,,,,,,
79,1985080,CID 1985080,COC1=CC(=CC=C1)OCCN2C=C(C3=CC=CC=C32)/C=C/4\C(=O)NC(=O)N(C4=O)CC5=CC=CO5,,,,,,
80,1985081,2-Hydroxy-benzoic acid N'-[4-(4-oxo-5-thiophen-2-ylmethylene-2-thioxo-thiazolidin-3-yl)-butyryl]-hydrazide,C1=CC=C(C(=C1)C(=O)NNC(=O)CCCN2C(=O)/C(=C/C3=CC=CS3)/SC2=S)O,,,,,,
81,1985082,"N'-(2-hydroxybenzoyl)-4-[(5E)-4-oxo-5-(2-thienylmethylene)-2-thioxo-1,3-thiazolidin-3-yl]butanohydrazide",C1=CC=C(C(=C1)C(=O)NNC(=O)CCCN2C(=O)/C(=C\C3=CC=CS3)/SC2=S)O,,,,,,
82,1985083,"N-[(2,3-dimethoxyphenyl)methylideneamino]-4-[(2,2-diphenylacetyl)amino]benzamide",COC1=CC=CC(=C1OC)C=NNC(=O)C2=CC=C(C=C2)NC(=O)C(C3=CC=CC=C3)C4=CC=CC=C4,,,,,,
83,1985084,CID 1985084,COC(=O)[C@H]1C(=C)N/C(=C/C2=CC=C(C=C2)Br)/C1=O,,,,,,
84,1985085,CID 1985085,COC(=O)[C@@H]1C(=C)N/C(=C\C2=CC=C(C=C2)Br)/C1=O,,,,,,
85,1985086,"4-[(3R)-2-(benzenesulfonyl)-5-phenyl-1,3-dihydropyrazol-3-yl]-1,3-diphenylpyrazole",C1=CC=C(C=C1)C2=C[C@@H](N(N2)S(=O)(=O)C3=CC=CC=C3)C4=CN(N=C4C5=CC=CC=C5)C6=CC=CC=C6,,,,,,
86,1985087,CID 1985087,CC(C)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3N=C2[N-]S(=O)(=O)C4=CC=C(C=C4)Cl,,,,,,
87,1985088,"4-[(3S)-2-(benzenesulfonyl)-5-phenyl-1,3-dihydropyrazol-3-yl]-1,3-diphenylpyrazole",C1=CC=C(C=C1)C2=C[C@H](N(N2)S(=O)(=O)C3=CC=CC=C3)C4=CN(N=C4C5=CC=CC=C5)C6=CC=CC=C6,,,,,,
88,1985089,"[[(E)-1-[(5R)-2,4,6-trioxo-1-prop-2-enyl-1,3-diazinan-5-yl]prop-1-enyl]amino]urea",C/C=C(\[C@@H]1C(=O)NC(=O)N(C1=O)CC=C)/NNC(=O)N,,,,,,
89,1985090,"[[(E)-1-[(5S)-2,4,6-trioxo-1-prop-2-enyl-1,3-diazinan-5-yl]prop-1-enyl]amino]urea",C/C=C(\[C@H]1C(=O)NC(=O)N(C1=O)CC=C)/NNC(=O)N,,,,,,
90,1985091,"2-((4-amino-5-(pyridin-2-yl)-4H-1,2,4-triazol-3-yl)thio)-N-(4-butylphenyl)acetamide",CCCCC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2N)C3=CC=CC=N3,,,,,,
91,1985092,"3-ethyl-2-(propan-2-ylsulfanyl)-3H-spiro[benzo[h]quinazoline-5,1'-cyclohexan]-4(6H)-one",CCN1C(=O)C2=C(C3=CC=CC=C3CC24CCCCC4)N=C1SC(C)C,,,,,,
92,1985093,"(9S)-12-benzyl-9-ethyl-9-methyl-16-prop-2-enylsulfanyl-12,14,15,17-tetrazatetracyclo[8.7.0.02,7.013,17]heptadeca-1(10),2,4,6,13,15-hexaen-11-one",CC[C@]1(CC2=CC=CC=C2C3=C1C(=O)N(C4=NN=C(N34)SCC=C)CC5=CC=CC=C5)C,,,,,,
93,1985094,CID 1985094,CCOC(=O)NN=CC1=CC=C(O1)C2=CC=C(C=C2)C(=O)[O-],,,,,,
94,1985095,"(9R)-12-benzyl-9-ethyl-9-methyl-16-prop-2-enylsulfanyl-12,14,15,17-tetrazatetracyclo[8.7.0.02,7.013,17]heptadeca-1(10),2,4,6,13,15-hexaen-11-one",CC[C@@]1(CC2=CC=CC=C2C3=C1C(=O)N(C4=NN=C(N34)SCC=C)CC5=CC=CC=C5)C,,,,,,
95,1985096,CID 1985096,CCCCCCCCCCCC1=[N+](C2=CC=CC=C2N1)CCC,,,,,,
96,1985097,"(5Z)-5-(2,4-dimethoxybenzylidene)-2-(3-methylphenyl)[1,3]thiazolo[3,2-b][1,2,4]triazol-6(5H)-one",CC1=CC(=CC=C1)C2=NN3C(=O)/C(=C/C4=C(C=C(C=C4)OC)OC)/SC3=N2,,,,,,
97,1985098,"(5E)-3-[(3S)-1,1-dioxothiolan-3-yl]-5-[(3-methoxy-4-phenylmethoxyphenyl)methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",COC1=C(C=CC(=C1)/C=C/2\C(=O)N(C(=S)S2)[C@H]3CCS(=O)(=O)C3)OCC4=CC=CC=C4,,,,,,
98,1985099,"(5E)-5-(2,4-dimethoxybenzylidene)-2-(3-methylphenyl)[1,3]thiazolo[3,2-b][1,2,4]triazol-6(5H)-one",CC1=CC(=CC=C1)C2=NN3C(=O)/C(=C\C4=C(C=C(C=C4)OC)OC)/SC3=N2,,,,,,
99,1985100,"(5Z)-3-[(3S)-1,1-dioxothiolan-3-yl]-5-[(3-methoxy-4-phenylmethoxyphenyl)methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",COC1=C(C=CC(=C1)/C=C\2/C(=O)N(C(=S)S2)[C@H]3CCS(=O)(=O)C3)OCC4=CC=CC=C4,,,,,,
100,1985101,CID 1985101,C/C=C(\[C@@H]1C(=O)NC(=O)N(C1=O)C2=CC=C(C=C2)Cl)/NC3=C(C=C(C=C3)OC)OC,,,,,,
101,1985102,"5-[(2-Methylbenzoyl)amino]-1,3,4-thiadiazole-2-acetic acid 2-[(4-methoxyphenyl)methylene]hydrazide",CC1=CC=CC=C1C(=O)NC2=NN=C(S2)CC(=O)NN=CC3=CC=C(C=C3)OC,,,,,,
102,1985103,CID 1985103,COC1=C(C=CC(=C1)C=NNC(=O)C2=CC=CC=C2Br)OC3=NC=C(C=C3)[N+](=O)O,,,,,,
103,1985104,"3-[(3-bromo-2-hydroxy-5-methoxyphenyl)methylideneamino]-1H-quinazoline-2,4-dione",COC1=CC(=C(C(=C1)Br)O)C=NN2C(=O)C3=CC=CC=C3NC2=O,,,,,,
104,1985105,"2-{[4-amino-5-(3-methylphenyl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-[4-(benzyloxy)phenyl]acetamide",CC1=CC(=CC=C1)C2=NN=C(N2N)SCC(=O)NC3=CC=C(C=C3)OCC4=CC=CC=C4,,,,,,
105,1985106,CID 1985106,C/C=C/1\NN2C(=N)/C(=C/C3=CN(C4=CC=CC=C43)CCOC5=CC=CC(=C5)C)/C(=O)N=C2S1,,,,,,
